motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
5/5 reps and random,1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
1014,-1.345703,-1.490723,0.08935547,-36.61728,-70.89043,26.72386,,,
1015,-1.297363,-1.437012,0.03320312,-36.49521,-24.25957,10.00023,,,
1016,-0.9394531,-1.023926,0.1635742,-31.7955,-2.225876,-15.14626,,,
1017,-0.8876953,-0.6230469,0.230957,-15.1329,-5.338669,-45.90797,,,
1018,-0.8837891,-0.449707,0.2719727,-6.526947,-5.216599,-61.28883,,,
1019,-0.9077148,-0.3618164,0.2602539,1.95694,-22.00127,-77.0359,,,
1020,-0.9433594,-0.3310547,0.2548828,9.586334,-39.51836,-93.27126,,,
1021,-0.9145508,-0.3295898,0.253418,15.81192,-46.65947,-108.7132,,,
1022,-0.8730469,-0.3266602,0.2548828,20.57266,-48.30742,-122.385,,,
1023,-0.8452148,-0.390625,0.2128906,23.19717,-60.81963,-134.2258,,,
1024,-0.8618164,-0.4472656,0.1826172,23.13614,-86.8206,-145.4563,,,
1025,-0.7495117,-0.5620117,0.1743164,15.14053,-104.0936,-167.1848,,,
1026,-0.690918,-0.6816406,0.2182617,9.952545,-95.30449,-177.8049,,,
1027,-0.6650391,-0.8017578,0.293457,5.252838,-85.66093,-188.1199,,,
1028,-0.5957031,-0.9003906,0.3671875,1.346588,-82.304,-197.7024,,,
1029,-0.4873047,-0.9790039,0.4272461,-1.522064,-76.32256,-206.3694,,,
1030,-0.2709961,-1.147949,0.512207,-3.231049,-28.22685,-224.4968,,,
1031,-0.253418,-1.182617,0.5371094,-0.7896423,-3.81279,-233.1028,,,
1032,-0.03759766,-1.256836,0.4941406,8.853912,10.59151,-243.906,,,
1033,0.01513672,-1.244629,0.4726562,13.91983,8.577347,-247.6292,,,
1034,0.08740234,-1.243164,0.5615234,17.64297,-6.315231,-249.7654,,,
1035,0.09570312,-1.287109,0.527832,18.80264,-30.72929,-250.6199,,,
1036,0.2583008,-1.279297,0.4306641,16.48331,-56.48613,-250.0095,,,
1037,0.402832,-1.177246,0.4550781,-4.940033,-83.46367,-240.7932,,,
1038,0.4482422,-1.186035,0.4628906,-14.27841,-78.825,-235.117,,,
1039,0.4477539,-1.132324,0.4472656,-23.61679,-65.94658,-227.3655,,,
1040,0.4648438,-1.070801,0.4794922,-32.52792,-40.25078,-217.6609,,,
1041,0.4750977,-0.8828125,0.4370117,-45.34531,26.64375,-195.8103,,,
1042,0.5341797,-0.784668,0.3671875,-49.6788,33.23555,-185.0071,,,
1043,0.4824219,-0.5556641,0.4106445,-58.16269,-15.4705,-162.7903,,,
1044,0.4907227,-0.5014648,0.4477539,-62.12997,-44.76738,-150.6443,,,
1045,0.4873047,-0.3457031,0.5205078,-64.63242,-58.62236,-138.1321,,,
1046,0.4384766,-0.2163086,0.4443359,-61.21445,-62.40654,-123.6057,,,
1047,0.3662109,-0.1660156,0.5654297,-50.7164,-55.32646,-105.3562,,,
1048,0.4394531,-0.08544922,0.4873047,-27.52304,59.96895,-77.70729,,,
1049,0.4526367,-0.04541016,0.6064453,-20.6871,77.66914,-68.06374,,,
1050,0.4863281,-0.005859375,0.5751953,-14.40048,53.43819,-57.56569,,,
1051,0.4760742,0.07080078,0.609375,-5.977631,-5.094528,-34.61647,,,
1052,0.418457,0.1044922,0.6123047,-2.010345,-10.03838,-22.28737,,,
1053,0.3989258,0.1162109,0.6508789,2.262115,-4.240036,-8.859634,,,
1054,0.3305664,0.1191406,0.6582031,7.75528,1.924515,6.032944,,,
1055,0.2338867,0.1435547,0.7099609,14.40811,-0.2117157,23.24486,,,
1056,0.1391602,0.1396484,0.6586914,21.97647,-10.34355,42.95921,,,
1057,-0.01806641,0.1083984,0.6445312,29.60587,-22.61162,64.9929,,,
1058,-0.2880859,-0.005371094,0.8046875,37.54044,-30.36308,90.62767,,,
1059,-0.7617188,-0.121582,1.081055,47.18399,-24.1375,121.7556,,,
1060,-1.17041,-0.3364258,1.148438,59.63516,8.455276,162.1609,,,
1061,-1.266113,-0.8041992,-0.2329102,62.56485,174.2878,275.0759,,,
1062,-1.566895,-1.009277,-0.1376953,31.9252,195.5891,342.5808,,,
1063,-1.711426,-1.280273,-0.2016602,-7.015228,116.0603,415.3958,,,
1064,-1.704102,-1.446289,-0.3945312,-66.09726,109.0412,564.2605,,,
1065,-2.180176,-2.428711,0.6606445,-100.2769,160.9211,641.8362,,,
1066,-1.930176,-3.26709,0.2119141,-126.461,141.634,716.4211,,,
1067,-1.87793,-3.34375,0.5825195,-132.1983,80.17159,774.3435,,,
1068,-3.857422,-2.950684,-0.7416992,-110.4088,11.87325,794.241,,,
1069,-1.338867,-1.722656,1.633301,-97.10312,366.4265,569.4485,,,
1070,-1.155762,-1.574707,1.265137,-87.7037,211.5803,404.5315,,,
1071,-0.6894531,-0.862793,1.066895,-55.90439,-31.52275,266.47,,,
1072,-0.4814453,-0.8012695,0.5795898,-29.47617,-87.43095,168.4475,,,
1073,-0.9599609,-1.244629,-0.4116211,-30.51376,-30.97343,65.90843,,,
1074,-0.9936523,-1.206543,-0.1567383,-42.29355,-3.751755,33.37669,,,
1075,-0.9692383,-0.9985352,0.1582031,-49.73984,19.99092,5.178452,,,
1076,-0.8876953,-0.7949219,0.3227539,-46.62704,10.53047,-18.32008,,,
1077,-0.8544922,-0.5664062,0.4516602,-38.81454,-5.643845,-38.76686,,,
1078,-0.8374023,-0.4116211,0.4882812,-26.11923,-10.70976,-57.74879,,,
1079,-0.8837891,-0.3144531,0.4633789,-12.63046,-27.49443,-75.38795,,,
1080,-0.9711914,-0.309082,0.4345703,0.5531311,-43.97392,-91.74538,,,
1081,-1.04541,-0.3144531,0.4067383,11.23428,-58.43925,-106.3328,,,
1082,-1.091309,-0.3837891,0.3930664,19.71817,-62.22343,-117.7464,,,
1083,-1.063477,-0.4228516,0.3574219,26.43204,-58.50029,-125.742,,,
1084,-1.048828,-0.4492188,0.284668,31.98624,-58.01201,-131.8455,,,
1085,-1.090332,-0.4199219,0.2763672,36.2587,-62.46758,-137.7659,,,
1086,-0.9838867,-0.4404297,0.2431641,39.5546,-65.70244,-143.9915,,,
1087,-0.8666992,-0.534668,0.2924805,45.16983,-45.62187,-159.6775,,,
1088,-0.8320312,-0.5766602,0.2587891,48.34366,-39.03008,-168.4055,,,
1089,-0.809082,-0.628418,0.2988281,51.27335,-43.60771,-177.5608,,,
1090,-0.6801758,-0.7250977,0.3603516,52.98233,-56.18095,-186.7161,,,
1091,-0.6918945,-0.769043,0.4443359,53.77579,-71.25664,-196.3596,,,
1092,-0.6445312,-0.8442383,0.5444336,53.89786,-74.4915,-205.3928,,,
1093,-0.5458984,-0.9287109,0.5581055,54.44717,-61.73515,-213.1443,,,
1094,-0.5336914,-1.015625,0.5317383,56.09512,-46.17119,-220.2854,,,
1095,-0.5185547,-1.072754,0.5107422,57.86514,-39.57939,-226.7551,,,
1096,-0.5092773,-1.112305,0.5004883,59.08585,-39.27422,-232.7976,,,
1097,-0.5224609,-1.192383,0.5380859,59.32999,-40.25078,-238.1077,,,
1098,-0.4882812,-1.195801,0.5595703,58.84171,-39.39629,-242.3801,,,
1099,-0.375,-1.172852,0.5488281,57.80411,-32.86552,-245.7981,,,
1100,-0.2626953,-1.119141,0.4829102,56.09512,-17.66777,-249.033,,,
1101,-0.1674805,-1.01709,0.5639648,51.02921,4.365921,-253.1834,,,
1102,-0.1137695,-1.016602,0.5595703,46.75674,-9.000778,-252.3289,,,
1103,-0.1088867,-1.021484,0.5068359,39.85977,-35.61211,-249.3992,,,
1104,0.03173828,-1.006836,0.5859375,29.91104,-66.06865,-244.7605,,,
1105,0.07080078,-0.9780273,0.5444336,17.03262,-85.47783,-238.2298,,,
1106,0.1274414,-0.9438477,0.5454102,2.567291,-87.61406,-229.4407,,,
1107,0.3237305,-0.8330078,0.4887695,-25.0206,-57.70683,-205.3318,,,
1108,0.4287109,-0.7963867,0.65625,-36.73935,-45.25566,-190.1951,,,
1109,0.425293,-0.7197266,0.7285156,-46.62704,-38.05351,-173.7156,,,
1110,0.4892578,-0.6645508,0.8027344,-53.82919,-44.09599,-156.6868,,,
1111,0.5273438,-0.597168,0.8037109,-59.01718,-61.00273,-140.2073,,,
1112,0.5839844,-0.4472656,0.7539062,-64.20517,-87.79716,-108.8963,,,
1113,0.5776367,-0.4272461,0.7172852,-63.16757,-81.93779,-82.407,,,
1114,0.6025391,-0.3813477,0.7573242,-54.13437,-80.59502,-62.99782,,,
1115,0.6430664,-0.3198242,0.7299805,-46.93222,-74.18633,-56.95534,,,
1116,0.6357422,-0.1376953,0.6826172,-30.26962,-53.49541,-48.77663,,,
1117,0.5976562,-0.07128906,0.6328125,-21.96884,-46.90361,-44.62624,,,
1118,0.5673828,0.006835938,0.5717773,-13.85117,-43.91289,-39.56032,,,
1119,0.527832,0.09716797,0.5053711,-5.916595,-44.15703,-33.39577,,,
1120,0.5102539,0.1879883,0.4643555,1.773834,-46.23222,-26.01051,,,
1121,0.4628906,0.2700195,0.4599609,9.647369,-48.61259,-17.34352,,,
1122,0.3125,0.315918,0.4365234,18.13126,-50.32158,-6.601334,,,
1123,0.05908203,0.2695312,0.5258789,27.71378,-47.39189,8.108139,,,
1124,-0.234375,0.1538086,0.5024414,39.43253,-38.84697,28.86009,,,
1125,-0.9238281,0.01074219,0.6269531,69.70596,22.06612,95.69359,,,
1126,-1.072754,0.1630859,0.8994141,84.47647,97.74971,143.4841,,,
1127,-1.227539,0.1948242,1.105957,95.09659,211.8855,203.9089,,,
1128,-1.702148,0.3706055,0.7192383,94.73038,310.7014,278.7991,,,
1129,-2.535156,0.2866211,0.4580078,83.62198,309.8469,369.8025,,,
1130,-3.260254,-0.5288086,0.465332,66.65421,238.0695,476.1868,,,
1131,-3.570801,-2.715332,0.005371094,54.44717,195.8942,592.7639,,,
1132,-3.62207,-4.255371,-0.3183594,35.40421,230.8064,707.8152,,,
1133,-3.138672,-5.104004,0.2744141,-2.498627,288.7897,805.8376,,,
1134,-2.955078,-3.307129,0.3588867,-45.83359,261.2018,861.6238,,,
1135,-2.30957,-3.374023,-0.07714844,-62.8624,230.0129,826.8337,,,
1136,-1.477539,-2.563477,1.300293,-97.95761,431.1848,689.3826,,,
1137,-1.057129,-1.635254,2.184082,-137.1422,392.0002,520.3152,,,
1138,-0.8999023,-1.149414,1.797363,-125.9727,205.5378,377.615,,,
1139,-0.5424805,-0.5273438,0.8476562,-68.47763,-52.51884,183.218,,,
1140,-0.9941406,-0.6572266,0.4790039,-47.29843,-70.76836,125.2346,,,
1141,-1.266602,-0.8286133,0.2319336,-38.08212,-41.10527,85.25658,,,
1142,-1.347168,-0.8212891,0.2402344,-37.28867,-3.019333,55.28831,,,
1143,-1.292969,-0.7592773,0.2763672,-38.50937,26.52168,30.75218,,,
1144,-1.132324,-0.6767578,0.2758789,-36.92245,24.20235,9.511948,,,
1145,-0.9804688,-0.5053711,0.3120117,-33.13828,-4.484177,-10.75172,,,
1146,-0.9130859,-0.359375,0.3535156,-27.52304,-30.17998,-31.0154,,,
1147,-0.8999023,-0.1850586,0.4589844,-21.60263,-41.22734,-50.54665,,,
1148,-0.8842773,-0.1196289,0.440918,-15.43808,-43.42461,-68.42995,,,
1149,-0.9179688,-0.1157227,0.4272461,-10.79941,-49.71123,-84.60426,,,
1150,-0.925293,-0.08496094,0.4194336,-7.86972,-63.74931,-99.2527,,,
1151,-0.9331055,-0.0546875,0.4082031,-6.587982,-81.38847,-112.1922,,,
1152,-0.9208984,-0.06787109,0.4135742,-6.343842,-89.68925,-123.2395,,,
1153,-0.9511719,-0.1005859,0.3857422,-8.052826,-87.8582,-140.3904,,,
1154,-1.025391,-0.1289062,0.3564453,-10.06699,-85.23369,-146.2498,,,
1155,-0.9199219,-0.1650391,0.3618164,-12.81357,-78.51982,-150.7664,,,
1156,-0.9638672,-0.230957,0.3803711,-15.86533,-71.62285,-154.3674,,,
1157,-0.9833984,-0.2631836,0.3666992,-19.10019,-61.61308,-156.5037,,,
1158,-0.9780273,-0.2944336,0.4213867,-22.02988,-42.87529,-157.6023,,,
1159,-0.9267578,-0.4125977,0.4389648,-24.04404,-6.010056,-156.3206,,,
1160,-0.9267578,-0.4125977,0.4389648,-24.04404,-6.010056,-156.3206,,,
1161,-0.8491211,-0.453125,0.3530273,-23.49472,-0.2117157,-154.1843,,,
1162,-0.8955078,-0.5419922,0.4238281,-23.12851,2.351761,-151.6819,,,
1163,-0.7788086,-0.5864258,0.4189453,-23.37265,5.525589,-149.2405,,,
1164,-0.9257812,-0.621582,0.3764648,-23.55576,9.737015,-147.1043,,,
1165,-0.6689453,-0.6982422,0.4311523,-24.16611,13.27705,-143.8084,,,
1166,-0.6010742,-0.6240234,0.4746094,-24.47128,9.187698,-141.1839,,,
1167,-0.5981445,-0.6943359,0.4663086,-25.26474,-0.9441376,-138.7424,,,
1168,-0.609375,-0.6489258,0.5585938,-26.2413,-9.977341,-135.3245,,,
1169,-0.5917969,-0.6586914,0.4462891,-27.33994,-17.48466,-130.9299,,,
1170,-0.4858398,-0.6513672,0.3916016,-30.45273,-17.97295,-126.1082,,,
1171,-0.3706055,-0.6523438,0.3769531,-35.21347,-8.024216,-121.6526,,,
1172,-0.1713867,-0.7045898,0.4379883,-40.88974,6.196976,-118.3567,,,
1173,-0.1264648,-0.7456055,0.340332,-47.05429,15.10811,-116.1594,,,
1174,-0.05273438,-0.7529297,0.06689453,-54.07333,26.70479,-114.5725,,,
1175,-0.1074219,-0.7788086,0.1230469,-62.55722,39.46114,-113.2908,,,
1176,-0.1459961,-0.8461914,0.09570312,-72.0787,39.46114,-111.8259,,,
1177,-0.08544922,-0.8657227,0.04052734,-81.78329,29.3293,-109.9339,,,
1178,-0.159668,-0.8984375,-0.02685547,-92.28134,7.295609,-108.1028,,,
1179,-0.05566406,-0.9052734,-0.06542969,-103.2066,-21.08574,-105.4173,,,
1180,0.1479492,-0.925293,-0.184082,-115.0475,-39.82353,-101.8772,,,
1181,0.15625,-1.049316,-0.01855469,-127.2545,-48.49052,-98.94753,,,
1182,0.1713867,-1.001953,-0.371582,-139.1563,-61.24687,-95.46852,,,
1183,0.2651367,-1.058105,-0.4477539,-151.9737,-82.1209,-90.03639,,,
1184,0.1958008,-1.088379,-0.6132812,-166.8663,-117.1551,-82.46803,,,
1185,-0.08056641,-1.179688,-0.5019531,-183.651,-161.2225,-71.17653,,,
1186,-0.4521484,-1.168945,-0.671875,-200.3746,-195.7073,-53.47633,,,
1187,-0.4951172,-1.143555,-0.78125,-216.1217,-213.8958,-28.39088,,,
1188,-0.8217773,-1.21582,-0.8286133,-231.0143,-219.7552,2.309799,,,
1189,-0.9125977,-1.312012,-0.8857422,-243.5265,-199.4305,37.46605,,,
1190,-1.21875,-1.471191,-1.163086,-253.5362,-183.3782,73.843,,,
1191,-1.254395,-1.814941,-1.280762,-260.7994,-195.7684,112.112,,,
1192,-1.253906,-1.949707,-1.115723,-264.4005,-213.1023,152.0901,,,
1193,-1.128418,-2.083008,-1.039551,-263.3629,-214.323,189.6877,,,
1194,-1.165039,-2.107422,-1.102539,-259.2125,-199.6136,221.1819,,,
1195,-0.6328125,-1.976562,-1.14502,-255.3062,-157.9266,245.1687,,,
1196,1.253906,-1.998535,-3.166016,-240.1695,-47.33086,249.0139,,,
1197,0.2055664,-1.376465,1.074219,-235.1036,92.01241,214.7732,,,
1198,0.809082,-1.293457,0.715332,-228.0846,190.0349,133.1081,,,
1199,0.6533203,-0.9418945,-0.4467773,-226.0704,155.6721,94.04564,,,
1200,0.7983398,-0.5092773,0.887207,-211.7882,117.281,48.51341,,,
1201,0.3344727,-0.3027344,0.4555664,-186.8858,76.32637,5.605698,,,
1202,0.2207031,-0.2319336,0.6787109,-153.4996,38.72871,-24.54567,,,
1203,-0.1704102,-0.1811523,0.7324219,-120.9679,-7.902145,-44.44313,,,
1204,-0.3754883,-0.2255859,0.387207,-81.9664,-61.00273,-53.96461,,,
1205,-0.4780273,-0.4389648,0.2670898,-50.47226,-141.5691,-53.53737,,,
1206,-0.5927734,-0.5654297,0.2250977,-20.504,-212.8582,-49.38698,,,
1207,-0.7709961,-0.6904297,0.1704102,5.069733,-263.3343,-46.51833,,,
1208,-0.6577148,-0.6806641,0.07763672,28.75137,-292.326,-47.61696,,,
1209,-0.4345703,-0.6650391,-0.09423828,47.3671,-294.5843,-53.96461,,,
1210,-0.5932617,-0.6865234,-0.5043945,60.36758,-268.095,-66.41579,,,
1211,-1.386719,-0.02050781,-2.172363,64.70108,-223.7835,-82.22389,,,
1212,-1.505859,-0.3041992,-1.423828,55.91202,-168.8519,-93.57643,,,
1213,-2.700195,-0.3173828,-0.5976562,41.69083,-102.8118,-96.26198,,,
1214,-3.000977,-0.008300781,-0.5307617,35.09903,-38.05351,-84.11598,,,
1215,-1.344727,-0.1049805,-1.032715,35.58731,16.32881,-55.91774,,,
1216,-0.3706055,-0.3222656,-1.226074,34.61075,44.58809,-39.86549,,,
1217,-0.5380859,-0.03173828,-0.2041016,32.16934,36.83662,-41.45241,,,
1218,-0.4106445,-0.144043,-0.578125,36.99112,-11.62529,-50.79079,,,
1219,-0.4418945,-0.4160156,-0.5166016,44.86465,-89.32304,-61.83815,,,
1220,-0.4399414,-0.7358398,-0.3129883,52.86026,-145.2312,-74.89967,,,
1221,-0.546875,-0.8061523,-0.1425781,60.61172,-165.678,-88.1443,,,
1222,-0.6225586,-0.8598633,-0.1484375,69.52286,-169.6453,-102.8538,,,
1223,-0.4282227,-0.9291992,-0.04833984,77.33536,-167.5091,-118.6619,,,
1224,-0.6308594,-1.013184,0.004882812,83.3168,-159.2693,-138.1321,,,
1225,-0.9770508,-1.362305,-0.03759766,93.26553,-19.19365,-202.219,,,
1226,-0.9189453,-1.501465,-0.08691406,99.18594,54.17061,-218.0882,,,
1227,-0.8769531,-1.673828,-0.1416016,108.1581,118.1355,-230.1121,,,
1228,-0.8720703,-1.678711,-0.09814453,119.8769,171.6022,-235.7883,,,
1229,-0.9536133,-1.628418,-0.1704102,132.9994,218.8435,-235.3611,,,
1230,-1.023438,-1.751465,-0.253418,146.6713,274.5685,-229.7459,,,
1231,-0.894043,-1.683105,-0.2666016,159.2445,348.1769,-216.1961,,,
1232,-0.9511719,-1.539062,-0.6767578,169.4374,414.7663,-193.6131,,,
1233,-0.7680664,-1.571777,-0.6108398,172.3671,402.7424,-162.0579,,,
1234,-0.5332031,-1.589355,-1.102051,163.0898,266.756,-132.822,,,
1235,-0.7177734,-1.07959,-1.130371,138.0653,-6.925583,-119.8215,,,
1236,-0.9956055,-0.9389648,-1.146484,92.77725,-309.4769,-119.8215,,,
1237,-1.165527,-0.9111328,-1.261719,32.53555,-516.1419,-114.2063,,,
1238,-1.216797,-0.2695312,-0.8857422,-119.2589,-461.8817,-1.779556,,,
1239,-1.105469,-0.2416992,-0.4208984,-144.4054,-322.9656,44.42406,,,
1240,-1.711914,-0.3979492,-0.7626953,-160.7628,-222.6849,86.78246,,,
1241,-1.088867,-0.762207,-0.6894531,-163.2042,-188.9935,165.7009,,,
1242,-0.8813477,-0.8129883,-0.4692383,-150.9361,-232.5726,198.5989,,,
1243,-0.7978516,-0.7631836,-0.5737305,-128.2921,-258.0853,225.2102,,,
1244,-0.8779297,-0.3959961,-0.4379883,-75.55771,-161.2225,256.8875,,,
1245,-0.9990234,-0.4169922,-0.3740234,-57.3082,-111.845,267.3855,,,
1246,-1.077148,-0.7373047,-0.5825195,-44.67392,-94.38896,279.0432,,,
1247,-1.312012,-0.7875977,-0.1396484,-43.57529,-90.1165,292.0437,,,
1248,-0.8232422,-1.713867,1.520508,-75.00839,263.5822,265.7986,,,
1249,-0.6279297,-1.512695,0.9970703,-78.42636,476.2897,224.0505,,,
1250,-1.434082,-1.490234,1.037109,-21.78574,542.1467,124.197,,,
1251,-0.6567383,-2.014648,1.078125,29.23965,283.7849,144.0945,,,
1252,-0.2753906,-1.70459,0.8461914,86.00235,39.82735,167.7151,,,
1253,-0.4414062,-1.654785,0.6708984,139.0419,-60.39238,176.0769,,,
1254,-0.6347656,-1.890625,0.6352539,183.7196,-112.1502,178.8845,,,
1255,-1.177246,-2.050293,0.3457031,224.369,-183.5613,177.6638,,,
1256,-2.215332,-2.063477,-0.8886719,262.6991,-300.3826,168.9358,,,
1257,-2.798828,-1.90625,-2.084473,288.578,-419.8895,154.2873,,,
1258,-2.782227,-0.8173828,-4.01416,294.2543,-488.0047,141.0427,,,
1259,-2.028809,-0.2036133,-2.740234,155.7045,-402.4944,65.96947,,,
1260,-1.628906,-0.4829102,-1.402832,100.5287,-235.6243,63.40599,,,
1261,-1.610352,-0.5175781,-1.127441,59.6962,-6.986618,74.20921,,,
1262,-0.847168,-0.3530273,-1.037109,-14.21738,278.5969,94.16771,,,
1263,-0.847168,-0.3530273,-1.037109,-14.21738,278.5969,94.16771,,,
1264,-1.182129,-0.4394531,-1.234375,-46.56601,271.2726,93.19115,,,
1265,-2.099121,-0.5893555,-0.9506836,-73.23837,209.6272,92.15355,,,
1266,-1.741211,-0.831543,-0.4506836,-93.19687,132.0515,100.2102,,,
1267,-1.222656,-0.9677734,-0.3642578,-102.6573,37.32491,109.2434,,,
1268,-0.9887695,-1.012207,0.5375977,-103.2066,-60.02617,112.5393,,,
1269,-0.3916016,-1.056152,0.3632812,-93.19687,-122.9534,111.7458,,,
1270,0.1445312,-1.012207,0.6362305,-78.24326,-136.3811,103.9333,,,
1271,-0.01025391,-0.9951172,0.4716797,-62.74033,-119.8406,88.06419,,,
1272,1.189453,-1.035645,0.6489258,-9.76181,-44.40117,4.44603,,,
1273,1.595215,-1.249023,1.09082,10.62393,61.00655,-39.86549,,,
1274,2.312988,-1.64502,0.7875977,36.50284,177.8889,-92.96608,,,
1275,2.791992,-2.728516,0.5585938,116.4589,392.5495,-224.6189,,,
1276,2.791992,-2.728516,0.5585938,116.4589,392.5495,-224.6189,,,
1277,2.490234,-3.677246,0.8349609,175.7851,344.1486,-288.8889,,,
1278,1.952637,-5.005859,1.223145,234.2567,149.2023,-351.8772,,,
1279,-0.3261719,-6.304688,2.624512,273.7465,-92.55791,-419.321,,,
1280,-4.749023,-7.1875,4.569336,286.1366,-345.5486,-483.3469,,,
1281,-7.999756,-6.113281,1.085449,280.5824,-463.4686,-500.4978,,,
1282,-7.999756,-3.69043,-1.709473,267.765,-357.6336,-404.3674,,,
1283,-2.172363,-2.286621,-5.443359,248.7221,-35.73418,-288.4006,,,
1284,-0.1367188,-1.649902,-4.162598,219.5473,290.926,-223.093,,,
1285,-1.541992,-0.6567383,-1.169434,146.4272,198.8239,-153.1467,,,
1286,-1.503418,-0.6191406,-0.3740234,135.1357,126.1921,-135.3855,,,
1287,-1.31543,-0.4746094,-0.5073242,129.2763,73.88496,-119.3333,,,
1288,-1.249023,-0.2636719,-0.5541992,117.5575,28.35274,-96.13991,,,
1289,-1.249023,-0.2636719,-0.5541992,117.5575,28.35274,-96.13991,,,
1290,-1.364258,-0.3759766,-0.8227539,108.8905,29.93965,-84.48219,,,
1291,-1.252441,-0.2817383,-0.9790039,94.48624,32.50313,-71.05446,,,
1292,-0.9321289,-0.3681641,-0.9174805,75.01602,29.20723,-57.01637,,,
1293,-0.9179688,-0.4702148,-0.9282227,52.49405,13.33809,-44.74831,,,
1294,-1.103516,-0.3271484,-1.05127,28.56827,-19.804,-32.29713,,,
1295,-1.253418,-0.293457,-0.9506836,2.384186,-78.21465,-16.67213,,,
1296,-1.470215,-0.4013672,-0.887207,-23.55576,-136.137,3.835678,,,
1297,-1.922852,-0.8242188,-1.233398,-49.25156,-176.8475,32.46117,,,
1298,-1.013672,-1.271973,-1.373047,-122.7989,-340.6048,157.8274,,,
1299,-1.891113,-1.752441,-1.439453,-134.3956,-356.596,200.8572,,,
1300,-1.984375,-2.270508,-1.376953,-136.0435,-298.3074,249.3191,,,
1301,-2.164062,-2.525391,-0.5883789,-134.2125,-177.702,298.1472,,,
1302,-2.070312,-2.593262,0.4414062,-130.7335,-5.582809,338.4915,,,
1303,-1.802246,-3.092773,0.9165039,-135.006,224.8859,359.7317,,,
1304,-1.154785,-3.152344,0.7426758,-160.3966,464.7541,350.5764,,,
1305,-0.8867188,-2.955078,0.7924805,-202.2057,600.8015,312.7346,,,
1306,-0.3691406,-2.665527,0.8950195,-239.6812,648.2868,251.2722,,,
1307,-0.1362305,-2.239258,0.8852539,-253.7193,571.3825,174.9783,,,
1308,-0.3085938,-1.755859,1.038086,-238.7047,407.6862,106.3137,,,
1309,-0.237793,-1.366699,1.085938,-202.755,279.3293,59.31664,,,
1310,-0.5112305,-1.32666,1.450195,-155.5138,236.2385,29.10423,,,
1311,-0.8359375,-1.393555,1.47998,6.351471,300.0812,6.277084,,,
1312,-0.9614258,-1.692383,1.613281,56.82755,206.0261,25.99144,,,
1313,-0.7763672,-1.600586,1.59082,105.4115,127.0466,55.41039,,,
1314,-0.7705078,-1.838867,1.384277,151.1269,91.46309,86.35521,,,
1315,-0.6274414,-2.338379,1.167969,192.997,69.67354,115.9573,,,
1316,-0.515625,-2.520508,0.8999023,230.4726,71.8708,138.8454,,,
1317,-0.2529297,-2.462402,0.8574219,260.5629,127.9011,158.926,,,
1318,0.005859375,-2.712891,0.2490234,278.9955,305.5134,187.1243,,,
1319,-0.6435547,-3.116211,-2.223145,268.1923,566.3776,234.8537,,,
1320,3.033203,-3.171875,-3.661133,198.4291,767.4274,302.2366,,,
1321,5.188965,-2.821777,0.1816406,81.97403,785.9821,316.4578,,,
1322,4.236816,-2.09082,5.576172,11.23428,668.6725,249.5022,,,
1323,3.952637,-1.546387,5.633301,35.16006,380.9528,163.8699,,,
1324,2.17627,-1.487305,-0.4511719,189.9452,-197.5994,-67.39235,,,
1325,1.858398,-1.604492,-1.005859,185.4286,-179.6551,-130.4417,,,
1326,1.479004,-1.66748,-1.023438,167.3012,-162.8094,-184.6409,,,
1327,1.20166,-1.885742,-1.044434,144.8402,-194.7918,-231.5159,,,
1328,0.7446289,-1.95166,-1.812012,114.2616,-287.9925,-272.8977,,,
1329,-0.7709961,-2.012695,-3.638184,61.89346,-405.9124,-306.6501,,,
1330,-3.688477,-2.06543,-4.057617,-24.71542,-440.1531,-314.4016,,,
1331,-5.317383,-1.708984,-1.85791,-118.7706,-362.2112,-270.3342,,,
1332,-5.335938,-0.7260742,0.4868164,-181.7589,-245.8782,-183.8474,,,
1333,-5.008301,0.1030273,1.529297,-192.9283,-164.2742,-88.26637,,,
1334,-4.029297,-0.4399414,0.4814453,-167.1715,-256.8646,5.361557,,,
1335,-3.519531,-1.463867,-1.306152,-125.7896,-528.7151,97.64671,,,
1336,-3.041016,-2.032227,-3.072754,-82.69882,-680.2654,176.3821,,,
1337,2.839844,-2.835449,-4.333984,-108.1505,-130.7659,285.3298,,,
1338,5.162598,-2.382812,-2.022949,-131.7101,-180.2044,259.4509,,,
1339,4.410156,-1.665527,-0.2700195,-121.6393,-213.3465,200.3078,,,
1340,3.461914,-1.404297,-0.1030273,-87.21542,-210.2337,134.3899,,,
1341,2.353027,-1.407715,-0.4135742,-45.28427,-218.5955,77.32201,,,
1342,1.690918,-1.556641,-0.5849609,-11.59286,-213.8348,31.60667,,,
1343,1.27002,-1.556641,-0.9755859,6.717682,-173.6736,-8.066177,,,
1344,1.271973,-1.410156,-0.9169922,13.49258,-118.0096,-41.81862,,,
1345,1.276855,-1.111328,-0.793457,11.05118,-84.01299,-74.7776,,,
1346,1.144043,-1.077637,-0.7436523,5.496979,-91.58134,-107.3093,,,
1347,0.2773438,-1.461914,-1.811035,-20.25986,-156.95,-171.3963,,,
