motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
benchpress_aaron_2,1500,10,16,16,16,500,500,500
381,-0.125,0.765625,0.390625,25.390625,15.625,-27.34375,,,
382,-0.234375,0.859375,0.296875,23.4375,11.71875,-23.4375,,,
383,-0.34375,0.890625,0.171875,15.625,13.671875,-13.671875,,,
384,-0.265625,0.90625,0.1875,11.71875,17.578125,-13.671875,,,
385,-0.328125,0.9375,0.140625,11.71875,27.34375,-11.71875,,,
386,-0.328125,0.921875,0.203125,9.765625,9.765625,-11.71875,,,
387,-0.265625,0.859375,0.21875,9.765625,9.765625,-9.765625,,,
388,-0.40625,0.84375,0.1875,7.8125,-1.953125,-5.859375,,,
389,-0.359375,0.84375,0.171875,3.90625,-7.8125,-3.90625,,,
390,-0.34375,0.875,0.15625,3.90625,0,-3.90625,,,
391,-0.390625,0.828125,0.171875,0,5.859375,0,,,
392,-0.390625,0.859375,0.15625,-3.90625,3.90625,0,,,
393,-0.34375,0.828125,0.1875,-7.8125,7.8125,7.8125,,,
394,-0.359375,0.875,0.234375,-13.671875,5.859375,19.53125,,,
395,-0.390625,0.875,0.25,-17.578125,5.859375,17.578125,,,
396,-0.34375,0.890625,0.234375,-13.671875,3.90625,3.90625,,,
397,-0.421875,1,0.234375,-19.53125,9.765625,11.71875,,,
398,-0.390625,1.078125,0.234375,-15.625,21.484375,5.859375,,,
399,-0.375,1.125,0.203125,-5.859375,29.296875,-1.953125,,,
400,-0.40625,1.125,0.15625,5.859375,25.390625,-7.8125,,,
401,-0.390625,1.078125,0.125,15.625,21.484375,-7.8125,,,
402,-0.375,1.015625,0.125,23.4375,11.71875,-7.8125,,,
403,-0.359375,1.015625,0.09375,23.4375,7.8125,-3.90625,,,
404,-0.375,0.96875,0.125,-3.90625,-13.671875,0,,,
405,-0.34375,0.9375,0.125,-7.8125,-5.859375,1.953125,,,
406,-0.34375,0.9375,0.125,-7.8125,-7.8125,5.859375,,,
407,-0.328125,0.90625,0.15625,-9.765625,-11.71875,11.71875,,,
408,-0.328125,0.859375,0.171875,-3.90625,-9.765625,15.625,,,
409,-0.328125,0.875,0.203125,0,-19.53125,13.671875,,,
410,-0.3125,0.859375,0.265625,0,-27.34375,7.8125,,,
411,-0.265625,0.859375,0.25,-5.859375,-9.765625,15.625,,,
412,-0.3125,0.8125,0.265625,-5.859375,-9.765625,9.765625,,,
413,-0.28125,0.84375,0.21875,-11.71875,-9.765625,21.484375,,,
414,-0.296875,0.875,0.265625,-11.71875,-7.8125,15.625,,,
415,-0.21875,0.890625,0.28125,-7.8125,-19.53125,25.390625,,,
416,-0.234375,0.890625,0.265625,-5.859375,-23.4375,23.4375,,,
417,-0.171875,0.921875,0.328125,-11.71875,-21.484375,31.25,,,
418,-0.21875,0.90625,0.28125,-15.625,-27.34375,31.25,,,
419,-0.109375,0.8125,0.296875,-19.53125,-29.296875,37.109375,,,
420,-0.078125,0.6875,0.3125,-23.4375,-23.4375,33.203125,,,
421,-0.09375,0.65625,0.265625,-15.625,-27.34375,29.296875,,,
422,-0.046875,0.625,0.3125,-7.8125,-15.625,19.53125,,,
423,-0.171875,0.640625,0.3125,0,-9.765625,3.90625,,,
424,-0.125,0.75,0.3125,3.90625,0,0,,,
425,-0.125,0.78125,0.3125,19.53125,11.71875,-19.53125,,,
426,-0.0625,0.6875,0.3125,23.4375,11.71875,-23.4375,,,
427,-0.0625,0.6875,0.3125,25.390625,15.625,-25.390625,,,
428,-0.109375,0.671875,0.3125,27.34375,11.71875,-27.34375,,,
429,-0.1875,0.734375,0.25,29.296875,11.71875,-29.296875,,,
430,-0.234375,0.765625,0.234375,27.34375,7.8125,-27.34375,,,
431,-0.3125,0.84375,0.21875,19.53125,13.671875,-17.578125,,,
432,-0.265625,0.828125,0.171875,25.390625,17.578125,-37.109375,,,
433,-0.28125,0.828125,0.21875,23.4375,3.90625,-29.296875,,,
434,-0.234375,0.84375,0.203125,23.4375,-3.90625,-31.25,,,
435,-0.171875,0.875,0.15625,17.578125,5.859375,-15.625,,,
436,-0.3125,0.875,0.09375,9.765625,7.8125,-11.71875,,,
437,-0.34375,0.890625,0.109375,9.765625,5.859375,-7.8125,,,
438,-0.359375,0.859375,0.140625,9.765625,-1.953125,-13.671875,,,
439,-0.359375,0.890625,0.15625,3.90625,-1.953125,-13.671875,,,
440,-0.3125,0.90625,0.125,0,1.953125,-9.765625,,,
441,-0.34375,0.875,0.109375,0,5.859375,-5.859375,,,
442,-0.40625,0.84375,0.09375,0,11.71875,0,,,
443,-0.390625,0.90625,0.109375,-5.859375,17.578125,5.859375,,,
444,-0.390625,0.890625,0.140625,-9.765625,13.671875,11.71875,,,
445,-0.453125,0.90625,0.109375,-13.671875,1.953125,17.578125,,,
446,-0.375,1.0625,0.109375,-19.53125,5.859375,17.578125,,,
447,-0.359375,1.171875,0.0625,-11.71875,37.109375,3.90625,,,
448,-0.40625,1.234375,0.015625,-5.859375,23.4375,0,,,
449,-0.40625,1.203125,0,5.859375,21.484375,-5.859375,,,
450,-0.359375,1.109375,0,11.71875,19.53125,-11.71875,,,
451,-0.359375,1.046875,0.03125,13.671875,7.8125,-11.71875,,,
452,-0.328125,1,0.03125,13.671875,7.8125,-7.8125,,,
453,-0.34375,0.96875,0.015625,5.859375,-9.765625,-5.859375,,,
454,-0.40625,0.9375,0.078125,-1.953125,-21.484375,-7.8125,,,
455,-0.359375,0.9375,0.09375,-9.765625,-11.71875,-7.8125,,,
456,-0.296875,0.875,0.203125,-13.671875,-17.578125,17.578125,,,
457,-0.296875,0.875,0.203125,-13.671875,-15.625,17.578125,,,
458,-0.21875,0.8125,0.21875,-13.671875,-13.671875,17.578125,,,
459,-0.25,0.84375,0.203125,-13.671875,-3.90625,15.625,,,
460,-0.3125,0.890625,0.1875,-13.671875,-11.71875,11.71875,,,
461,-0.296875,0.984375,0.25,-21.484375,-7.8125,19.53125,,,
462,-0.234375,0.84375,0.296875,-17.578125,-11.71875,13.671875,,,
463,-0.171875,0.859375,0.234375,-17.578125,-11.71875,19.53125,,,
464,-0.3125,1.03125,0.171875,-23.4375,-7.8125,25.390625,,,
465,-0.234375,0.984375,0.234375,-25.390625,-15.625,35.15625,,,
466,-0.234375,0.859375,0.28125,-25.390625,-25.390625,37.109375,,,
467,0,0.65625,0.265625,-33.203125,-23.4375,37.109375,,,
468,-0.09375,0.53125,0.28125,-25.390625,-21.484375,23.4375,,,
469,-0.125,0.4375,0.328125,-13.671875,-19.53125,9.765625,,,
470,-0.15625,0.546875,0.3125,0,0,-13.671875,,,
471,-0.15625,0.671875,0.328125,11.71875,9.765625,-23.4375,,,
472,-0.171875,0.765625,0.421875,17.578125,11.71875,-27.34375,,,
473,-0.125,0.796875,0.40625,27.34375,-1.953125,-25.390625,,,
474,-0.125,0.703125,0.46875,29.296875,0,-29.296875,,,
475,-0.046875,0.765625,0.390625,35.15625,0,-37.109375,,,
476,-0.09375,0.71875,0.421875,41.015625,-3.90625,-35.15625,,,
477,-0.25,0.84375,0.265625,35.15625,7.8125,-39.0625,,,
478,-0.28125,0.8125,0.234375,35.15625,19.53125,-41.015625,,,
479,-0.25,0.890625,0.21875,31.25,35.15625,-39.0625,,,
480,-0.203125,0.84375,0.203125,33.203125,25.390625,-35.15625,,,
481,-0.25,0.84375,0.21875,29.296875,19.53125,-25.390625,,,
482,-0.28125,0.828125,0.140625,31.25,23.4375,-21.484375,,,
483,-0.375,0.78125,0.015625,35.15625,37.109375,-25.390625,,,
484,-0.390625,0.828125,0.015625,39.0625,25.390625,-19.53125,,,
485,-0.4375,0.828125,0.015625,39.0625,33.203125,-13.671875,,,
486,-0.4375,0.921875,-0.0625,33.203125,17.578125,-5.859375,,,
487,-0.53125,0.90625,0.015625,23.4375,-17.578125,1.953125,,,
488,-0.53125,1.046875,-0.21875,-29.296875,25.390625,29.296875,,,
489,-0.53125,1.078125,-0.234375,-27.34375,3.90625,29.296875,,,
490,-0.484375,1.1875,-0.296875,-27.34375,1.953125,33.203125,,,
