motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
afzal-pullover-30,1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
759,0.21875,0.578125,-0.71875,11.71875,0,1.953125,0,0,0
760,0.203125,0.5625,-0.765625,9.765625,0,1.953125,0,0,0
761,0.203125,0.53125,-0.78125,11.71875,0,1.953125,0,0,0
762,0.21875,0.515625,-0.78125,11.71875,0,1.953125,0,0,0
763,0.25,0.4375,-0.84375,11.71875,0,1.953125,0,0,0
764,0.25,0.421875,-0.8125,11.71875,0,1.953125,0,0,0
765,0.234375,0.421875,-0.859375,11.71875,0,1.953125,0,0,0
766,0.234375,0.390625,-0.859375,11.71875,0,0,0,0,0
767,0.25,0.40625,-0.890625,9.765625,1.953125,3.90625,0,0,0
768,0.21875,0.390625,-0.890625,7.8125,0,1.953125,0,0,0
769,0.28125,0.34375,-0.890625,9.765625,0,1.953125,0,0,0
770,0.234375,0.328125,-0.875,9.765625,0,3.90625,0,0,0
771,0.265625,0.296875,-0.890625,5.859375,0,1.953125,0,0,0
772,0.265625,0.296875,-0.890625,7.8125,0,3.90625,0,0,0
773,0.28125,0.25,-0.90625,7.8125,0,1.953125,0,0,0
774,0.25,0.234375,-0.90625,7.8125,0,0,0,0,0
775,0.265625,0.25,-0.90625,7.8125,0,1.953125,0,0,0
776,0.25,0.25,-0.90625,7.8125,1.953125,3.90625,0,0,0
777,0.25,0.171875,-0.9375,7.8125,0,3.90625,0,0,0
778,0.265625,0.1875,-0.90625,9.765625,1.953125,1.953125,0,0,0
779,0.28125,0.140625,-0.953125,7.8125,0,1.953125,0,0,0
780,0.25,0.140625,-0.953125,5.859375,0,0,0,0,0
781,0.3125,0.109375,-0.984375,5.859375,-1.953125,1.953125,0,0,0
782,0.25,0.109375,-0.953125,3.90625,0,0,0,0,0
783,0.296875,0.09375,-0.953125,5.859375,0,0,0,0,0
784,0.265625,0.109375,-0.9375,3.90625,-1.953125,0,0,0,0
785,0.3125,0.0625,-0.953125,7.8125,-1.953125,0,0,0,0
786,0.3125,0.0625,-0.953125,7.8125,-1.953125,0,0,0,0
787,0.265625,0.046875,-0.953125,5.859375,0,-1.953125,0,0,0
788,0.25,0.046875,-0.984375,3.90625,0,1.953125,0,0,0
789,0.25,0.015625,-0.921875,3.90625,1.953125,1.953125,0,0,0
790,0.21875,-0.03125,-1,3.90625,1.953125,1.953125,0,0,0
791,0.203125,-0.0625,-0.953125,5.859375,-3.90625,0,0,0,0
792,0.296875,0,-1,3.90625,0,0,0,0,0
793,0.265625,-0.03125,-1.015625,3.90625,-3.90625,1.953125,0,0,0
794,0.1875,-0.03125,-0.90625,0,5.859375,0,0,0,0
795,0.203125,0,-0.921875,0,-1.953125,-1.953125,0,0,0
796,0.3125,0,-1.015625,0,0,0,0,0,0
797,0.265625,-0.0625,-0.921875,0,-1.953125,0,0,0,0
798,0.25,-0.046875,-1.03125,0,0,0,0,0,0
799,0.21875,-0.046875,-0.96875,0,-5.859375,-1.953125,0,0,0
800,0.3125,0.03125,-0.953125,-7.8125,0,0,0,0,0
801,0.1875,0,-1.078125,-7.8125,-1.953125,0,0,0,0
802,0.203125,0.078125,-1,-13.671875,0,-1.953125,0,0,0
803,0.203125,0.078125,-1,-13.671875,0,-1.953125,0,0,0
804,0.21875,0.140625,-0.890625,-13.671875,3.90625,-1.953125,0,0,0
805,0.28125,0.140625,-0.953125,-9.765625,0,0,0,0,0
806,0.234375,0.15625,-1,-13.671875,1.953125,-1.953125,0,0,0
807,0.234375,0.1875,-0.9375,-9.765625,0,-1.953125,0,0,0
808,0.25,0.265625,-0.9375,-15.625,3.90625,1.953125,0,0,0
809,0.234375,0.265625,-1.015625,-15.625,3.90625,0,0,0,0
810,0.171875,0.3125,-0.890625,-19.53125,0,-5.859375,0,0,0
811,0.171875,0.328125,-0.90625,-21.484375,1.953125,-3.90625,0,0,0
812,0.1875,0.375,-0.921875,-19.53125,0,-1.953125,0,0,0
813,0.1875,0.40625,-0.765625,-23.4375,1.953125,-1.953125,0,0,0
814,0.1875,0.40625,-0.90625,-19.53125,0,0,0,0,0
815,0.140625,0.421875,-0.765625,-19.53125,0,-3.90625,0,0,0
816,0.265625,0.53125,-0.8125,-21.484375,0,-1.953125,0,0,0
817,0.203125,0.53125,-0.75,-23.4375,5.859375,-3.90625,0,0,0
818,0.234375,0.65625,-0.703125,-19.53125,1.953125,-3.90625,0,0,0
819,0.234375,0.65625,-0.703125,-19.53125,1.953125,-1.953125,0,0,0
820,0.15625,0.75,-0.625,-23.4375,1.953125,-5.859375,0,0,0
821,0.265625,0.6875,-0.671875,-21.484375,0,0,0,0,0
822,0.21875,0.734375,-0.59375,-21.484375,0,-1.953125,0,0,0
823,0.171875,0.765625,-0.46875,-19.53125,0,-1.953125,0,0,0
824,0.203125,0.8125,-0.46875,-17.578125,-1.953125,0,0,0,0
825,0.125,0.90625,-0.390625,-23.4375,1.953125,0,0,0,0
826,0.15625,0.84375,-0.28125,-17.578125,3.90625,0,0,0,0
827,0.1875,0.875,-0.296875,-15.625,3.90625,0,0,0,0
828,0.203125,0.890625,-0.265625,-11.71875,1.953125,0,0,0,0
829,0.21875,0.90625,-0.265625,-7.8125,1.953125,0,0,0,0
830,0.171875,0.921875,-0.25,-5.859375,0,0,0,0,0
831,0.1875,0.9375,-0.265625,-5.859375,0,0,0,0,0
832,0.171875,0.953125,-0.21875,-3.90625,1.953125,0,0,0,0
833,0.1875,0.9375,-0.25,-5.859375,3.90625,0,0,0,0
834,0.21875,0.921875,-0.25,-3.90625,0,0,0,0,0
835,0.171875,0.9375,-0.234375,-1.953125,0,-1.953125,0,0,0
836,0.171875,0.953125,-0.25,-1.953125,0,-1.953125,0,0,0
837,0.234375,0.984375,-0.234375,-1.953125,0,0,0,0,0
838,0.171875,0.96875,-0.21875,-1.953125,0,0,0,0,0
839,0.203125,0.9375,-0.234375,-1.953125,0,0,0,0,0
840,0.1875,0.9375,-0.21875,-1.953125,0,0,0,0,0
841,0.1875,0.9375,-0.203125,-1.953125,0,0,0,0,0
842,0.171875,0.953125,-0.21875,-1.953125,0,0,0,0,0
843,0.171875,0.953125,-0.21875,0,0,0,0,0,0
844,0.1875,0.96875,-0.21875,0,0,0,0,0,0
845,0.15625,0.96875,-0.21875,0,0,0,0,0,0
846,0.15625,0.96875,-0.1875,0,0,0,0,0,0
847,0.171875,0.96875,-0.1875,1.953125,0,0,0,0,0
848,0.125,0.96875,-0.203125,1.953125,0,0,0,0,0
849,0.140625,0.953125,-0.21875,1.953125,0,0,0,0,0
850,0.171875,0.953125,-0.234375,1.953125,0,0,0,0,0
851,0.15625,0.9375,-0.203125,3.90625,0,0,0,0,0
852,0.1875,0.953125,-0.21875,1.953125,0,0,0,0,0
