motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
jjbhbhb,1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
4334,-0.09375,-1,-0.046875,-1.953125,1.953125,0,0,0,0
4335,-0.140625,-1,-0.03125,0,1.953125,0,0,0,0
4336,-0.046875,-0.96875,-0.046875,-1.953125,1.953125,0,0,0,0
4337,-0.0625,-0.953125,-0.015625,0,0,0,0,0,0
4338,-0.109375,-0.9375,-0.109375,-1.953125,0,0,0,0,0
4339,-0.046875,-0.953125,-0.046875,0,0,0,0,0,0
4340,-0.09375,-0.953125,-0.0625,0,0,0,0,0,0
4341,-0.078125,-0.96875,-0.046875,0,0,0,0,0,0
4342,-0.109375,-0.953125,-0.046875,0,0,0,0,0,0
4343,-0.078125,-0.953125,-0.0625,0,0,0,0,0,0
4344,-0.078125,-0.953125,-0.0625,0,0,0,0,0,0
4345,-0.0625,-0.953125,-0.046875,0,0,0,0,0,0
4346,-0.09375,-0.953125,-0.0625,0,0,0,0,0,0
4347,-0.078125,-0.9375,-0.046875,0,0,0,0,0,0
4348,-0.078125,-0.953125,-0.046875,0,0,0,0,0,0
4349,-0.0625,-0.9375,-0.046875,0,0,0,0,0,0
4350,-0.078125,-0.9375,-0.0625,0,0,0,0,0,0
4351,-0.078125,-0.953125,-0.078125,0,0,0,0,0,0
4352,-0.0625,-0.96875,-0.046875,0,0,0,0,0,0
4353,-0.0625,-0.96875,-0.046875,0,0,0,0,0,0
4354,-0.09375,-0.984375,-0.0625,1.953125,0,-1.953125,0,0,0
4355,-0.125,-1.03125,-0.09375,7.8125,-1.953125,-5.859375,0,0,0
4356,-0.21875,-1.109375,-0.15625,13.671875,-9.765625,-9.765625,0,0,0
4357,-0.125,-1.109375,-0.078125,21.484375,-9.765625,-13.671875,0,0,0
4358,-0.046875,-1.15625,0.015625,27.34375,-7.8125,-13.671875,0,0,0
4359,0.015625,-1.203125,0.046875,33.203125,-7.8125,-17.578125,0,0,0
4360,0,-1.25,0.09375,41.015625,-5.859375,-17.578125,0,0,0
4361,0.0625,-1.25,0.109375,41.015625,-1.953125,-17.578125,0,0,0
4362,0.109375,-1.234375,0.203125,42.96875,0,-19.53125,0,0,0
4363,0.21875,-0.90625,0.4375,25.390625,3.90625,-3.90625,0,0,0
4364,0.203125,-0.84375,0.4375,15.625,1.953125,0,0,0,0
4365,0.265625,-0.796875,0.40625,3.90625,0,9.765625,0,0,0
4366,0.15625,-0.625,0.453125,-1.953125,0,21.484375,0,0,0
4367,0.078125,-0.5,0.53125,0,-7.8125,31.25,0,0,0
4368,-0.015625,-0.328125,0.4375,3.90625,0,37.109375,0,0,0
4369,-0.078125,-0.28125,0.28125,3.90625,-1.953125,31.25,0,0,0
4370,0,-0.296875,0.140625,-1.953125,-3.90625,9.765625,0,0,0
4371,0,-0.421875,0.140625,-9.765625,-3.90625,0,0,0,0
4372,-0.015625,-0.5625,0.421875,0,1.953125,-17.578125,0,0,0
4373,-0.015625,-0.5625,0.421875,0,3.90625,-17.578125,0,0,0
4374,0.125,-0.5,0.40625,1.953125,0,-17.578125,0,0,0
4375,0.015625,-0.84375,0.4375,0,-7.8125,-11.71875,0,0,0
4376,0.15625,-0.890625,0.34375,-5.859375,-5.859375,-11.71875,0,0,0
4377,0.1875,-0.765625,0.453125,-11.71875,-1.953125,-9.765625,0,0,0
4378,0.25,-0.859375,0.546875,-7.8125,-1.953125,-7.8125,0,0,0
4379,0.1875,-0.578125,0.5,-9.765625,0,-7.8125,0,0,0
4380,0.15625,-0.859375,0.484375,-13.671875,1.953125,0,0,0,0
4381,0.234375,-0.96875,0.34375,-33.203125,5.859375,11.71875,0,0,0
4382,0.234375,-0.984375,0.28125,-39.0625,3.90625,15.625,0,0,0
4383,0.15625,-1.25,0.234375,-39.0625,5.859375,17.578125,0,0,0
4384,0.1875,-1.296875,0.234375,-23.4375,0,15.625,0,0,0
4385,-0.015625,-1.0625,0,-17.578125,0,11.71875,0,0,0
4386,-0.140625,-0.96875,-0.109375,-3.90625,-1.953125,0,0,0,0
4387,-0.140625,-0.96875,-0.109375,-1.953125,-1.953125,0,0,0,0
4388,-0.09375,-0.96875,-0.046875,-1.953125,-1.953125,0,0,0,0
4389,-0.046875,-0.984375,-0.015625,-1.953125,0,0,0,0,0
4390,-0.0625,-0.953125,0,0,-1.953125,0,0,0,0
4391,-0.0625,-0.953125,-0.015625,0,1.953125,0,0,0,0
4392,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4393,-0.0625,-0.953125,-0.03125,0,1.953125,0,0,0,0
4394,-0.0625,-0.953125,-0.03125,0,0,0,0,0,0
4395,-0.078125,-0.953125,-0.046875,0,1.953125,0,0,0,0
4396,-0.015625,-0.953125,-0.03125,0,1.953125,0,0,0,0
4397,-0.0625,-0.953125,-0.03125,0,0,0,0,0,0
4398,-0.046875,-0.9375,-0.03125,0,0,0,0,0,0
4399,-0.015625,-0.9375,-0.03125,0,0,0,0,0,0
4400,-0.078125,-0.953125,-0.015625,0,0,0,0,0,0
4401,-0.03125,-0.953125,-0.03125,0,1.953125,0,0,0,0
4402,-0.078125,-0.96875,-0.03125,0,0,0,0,0,0
4403,-0.0625,-0.9375,-0.046875,0,1.953125,0,0,0,0
4404,-0.0625,-0.953125,-0.078125,0,0,0,0,0,0
4405,-0.0625,-0.953125,-0.046875,0,0,0,0,0,0
4406,-0.046875,-0.9375,-0.015625,0,0,0,0,0,0
4407,-0.046875,-0.9375,-0.015625,0,0,0,0,0,0
4408,-0.03125,-0.953125,-0.03125,0,0,0,0,0,0
4409,-0.0625,-0.9375,-0.046875,0,0,0,0,0,0
4410,-0.09375,-0.921875,-0.0625,0,0,0,0,0,0
4411,-0.015625,-0.953125,-0.046875,0,0,0,0,0,0
4412,-0.03125,-0.96875,-0.03125,0,0,0,0,0,0
4413,-0.078125,-0.953125,-0.046875,0,0,0,0,0,0
4414,-0.015625,-0.953125,-0.03125,0,0,0,0,0,0
4415,-0.0625,-0.9375,-0.046875,0,0,0,0,0,0
4416,-0.0625,-0.953125,-0.046875,0,0,0,0,0,0
4417,-0.0625,-0.953125,-0.046875,0,0,0,0,0,0
4418,-0.03125,-0.9375,-0.03125,0,0,0,0,0,0
4419,-0.046875,-0.9375,-0.046875,0,0,0,0,0,0
4420,-0.0625,-0.9375,-0.046875,0,0,0,0,0,0
4421,-0.046875,-0.9375,-0.046875,0,0,0,0,0,0
4422,-0.046875,-0.953125,-0.046875,0,0,0,0,0,0
4423,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4424,-0.03125,-0.9375,-0.046875,0,0,0,0,0,0
4425,-0.03125,-0.9375,-0.046875,0,0,0,0,0,0
4426,-0.0625,-0.953125,-0.046875,0,0,0,0,0,0
4427,-0.0625,-0.953125,-0.046875,0,0,0,0,0,0
4428,-0.046875,-0.96875,-0.03125,0,0,0,0,0,0
4429,-0.03125,-0.953125,-0.03125,0,0,0,0,0,0
4430,-0.046875,-0.9375,-0.015625,0,0,0,0,0,0
4431,-0.0625,-0.953125,-0.03125,0,0,0,0,0,0
4432,-0.046875,-0.9375,-0.03125,0,0,0,0,0,0
4433,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4434,-0.0625,-0.953125,-0.0625,0,0,0,0,0,0
4435,-0.046875,-0.96875,-0.046875,0,0,0,0,0,0
4436,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4437,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4438,-0.03125,-0.953125,-0.03125,0,0,0,0,0,0
4439,-0.0625,-0.953125,-0.03125,0,0,0,0,0,0
4440,-0.015625,-0.953125,-0.03125,0,0,0,0,0,0
4441,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4442,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4443,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4444,-0.0625,-0.953125,-0.03125,0,0,0,0,0,0
4445,-0.046875,-0.9375,-0.03125,0,0,0,0,0,0
4446,-0.046875,-0.953125,-0.046875,0,0,0,0,0,0
4447,-0.046875,-0.953125,-0.046875,0,0,0,0,0,0
4448,-0.0625,-0.953125,-0.046875,0,0,0,0,0,0
4449,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4450,-0.046875,-0.9375,-0.015625,0,0,0,0,0,0
4451,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4452,-0.015625,-0.953125,-0.03125,0,0,0,0,0,0
4453,-0.03125,-0.953125,-0.03125,0,0,0,0,0,0
4454,-0.046875,-0.953125,-0.046875,0,0,0,0,0,0
4455,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4456,-0.03125,-0.953125,-0.03125,0,0,0,0,0,0
4457,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4458,-0.03125,-0.953125,-0.046875,0,0,0,0,0,0
4459,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4460,-0.046875,-0.9375,-0.015625,0,0,0,0,0,0
4461,-0.015625,-0.953125,-0.015625,0,0,0,0,0,0
4462,-0.0625,-0.9375,-0.03125,0,0,0,0,0,0
4463,-0.046875,-0.9375,-0.03125,0,1.953125,0,0,0,0
4464,-0.046875,-0.96875,-0.015625,0,0,0,0,0,0
4465,-0.0625,-0.953125,-0.046875,0,0,0,0,0,0
4466,-0.03125,-0.96875,-0.046875,0,0,0,0,0,0
4467,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4468,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4469,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4470,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4471,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4472,-0.03125,-0.953125,0,0,0,0,0,0,0
4473,-0.03125,-0.9375,-0.03125,0,0,0,0,0,0
4474,-0.046875,-0.9375,-0.015625,0,0,0,0,0,0
4475,-0.015625,-0.9375,-0.015625,0,0,0,0,0,0
4476,-0.03125,-0.953125,0,0,0,0,0,0,0
4477,-0.03125,-0.96875,-0.015625,0,0,0,0,0,0
4478,-0.03125,-0.96875,-0.03125,0,0,0,0,0,0
4479,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4480,-0.015625,-0.953125,-0.015625,0,0,0,0,0,0
4481,-0.03125,-0.96875,0,0,0,0,0,0,0
4482,-0.03125,-0.9375,0,0,0,0,0,0,0
4483,-0.03125,-0.96875,0,0,0,0,0,0,0
4484,-0.03125,-0.953125,0,0,1.953125,0,0,0,0
4485,-0.03125,-0.953125,0,0,0,0,0,0,0
4486,-0.03125,-0.953125,0,1.953125,1.953125,0,0,0,0
4487,-0.03125,-0.953125,-0.015625,0,1.953125,0,0,0,0
4488,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4489,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4490,-0.03125,-0.953125,0,0,0,0,0,0,0
4491,-0.046875,-0.953125,0,0,0,0,0,0,0
4492,-0.03125,-0.953125,0,0,0,0,0,0,0
4493,-0.03125,-0.953125,0,0,0,0,0,0,0
4494,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4495,-0.03125,-0.953125,0,0,0,0,0,0,0
4496,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4497,-0.03125,-0.953125,0,0,0,0,0,0,0
4498,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4499,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4500,-0.03125,-0.953125,0,0,0,0,0,0,0
4501,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4502,-0.046875,-0.953125,0,0,0,0,0,0,0
4503,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4504,-0.015625,-0.953125,0,0,1.953125,0,0,0,0
4505,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4506,-0.015625,-0.96875,-0.015625,0,0,0,0,0,0
4507,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4508,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4509,-0.03125,-0.9375,-0.015625,0,0,0,0,0,0
4510,-0.03125,-0.953125,0,0,0,0,0,0,0
4511,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4512,-0.015625,-0.953125,0,0,0,0,0,0,0
4513,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4514,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4515,-0.03125,-0.953125,-0.03125,0,0,0,0,0,0
4516,-0.03125,-0.953125,-0.015625,0,0,0,0,0,0
4517,-0.03125,-0.953125,-0.03125,0,0,0,0,0,0
4518,-0.03125,-0.953125,-0.03125,0,0,0,0,0,0
4519,-0.046875,-0.953125,-0.03125,0,0,0,0,0,0
4520,-0.03125,-0.96875,0,0,0,0,0,0,0
4521,-0.046875,-0.953125,-0.015625,0,0,0,0,0,0
4522,-0.03125,-0.96875,0,0,0,0,0,0,0
4523,-0.046875,-1.078125,-0.015625,0,1.953125,0,0,0,0
4524,-0.046875,-1.109375,-0.015625,0,3.90625,0,0,0,0
4525,-0.078125,-1.203125,-0.03125,0,1.953125,0,0,0,0
4526,-0.0625,-1.203125,-0.046875,0,0,0,0,0,0
4527,-0.0625,-1.1875,-0.03125,1.953125,-3.90625,0,0,0,0
4528,-0.046875,-1.140625,-0.015625,3.90625,-1.953125,0,0,0,0
4529,-0.03125,-1.078125,0,3.90625,0,0,0,0,0
4530,-0.03125,-0.96875,0.015625,5.859375,0,0,0,0,0
4531,0.03125,-0.875,0.046875,5.859375,0,0,0,0,0
4532,0.046875,-0.875,0.03125,5.859375,0,0,0,0,0
4533,0,-0.828125,0.046875,3.90625,1.953125,0,0,0,0
4534,0.03125,-0.84375,0.0625,1.953125,5.859375,0,0,0,0
4535,0,-0.859375,0.046875,0,5.859375,0,0,0,0
4536,0.03125,-0.859375,0.078125,0,7.8125,0,0,0,0
4537,0,-0.875,0.0625,0,5.859375,1.953125,0,0,0
4538,-0.015625,-0.921875,0.109375,1.953125,0,0,0,0,0
4539,-0.03125,-0.90625,0.078125,3.90625,0,0,0,0,0
4540,-0.0625,-0.875,0.09375,3.90625,3.90625,0,0,0,0
4541,-0.0625,-0.9375,0.109375,9.765625,5.859375,-1.953125,0,0,0
4542,-0.125,-0.9375,0.109375,9.765625,1.953125,0,0,0,0
4543,-0.125,-0.90625,0.125,9.765625,0,0,0,0,0
4544,-0.078125,-0.890625,0.15625,9.765625,3.90625,-1.953125,0,0,0
4545,-0.078125,-0.890625,0.15625,7.8125,5.859375,-3.90625,0,0,0
4546,-0.078125,-0.875,0.15625,7.8125,5.859375,-1.953125,0,0,0
4547,-0.046875,-0.90625,0.203125,9.765625,5.859375,-1.953125,0,0,0
4548,-0.046875,-0.890625,0.140625,7.8125,0,0,0,0,0
4549,0,-0.90625,0.1875,7.8125,3.90625,0,0,0,0
4550,0,-0.921875,0.234375,9.765625,3.90625,-1.953125,0,0,0
4551,-0.09375,-0.890625,0.203125,7.8125,0,0,0,0,0
4552,-0.0625,-0.890625,0.296875,9.765625,1.953125,0,0,0,0
4553,-0.0625,-0.90625,0.3125,9.765625,-1.953125,1.953125,0,0,0
4554,-0.109375,-0.921875,0.3125,13.671875,-11.71875,1.953125,0,0,0
4555,0.0625,-0.9375,0.328125,11.71875,3.90625,-1.953125,0,0,0
4556,0.03125,-0.921875,0.296875,11.71875,3.90625,-3.90625,0,0,0
4557,0.0625,-0.921875,0.3125,11.71875,5.859375,-5.859375,0,0,0
4558,0.015625,-0.890625,0.296875,7.8125,1.953125,-5.859375,0,0,0
4559,0,-0.921875,0.328125,-1.953125,-3.90625,7.8125,0,0,0
4560,0,-0.921875,0.359375,-1.953125,-9.765625,7.8125,0,0,0
4561,0.109375,-0.90625,0.328125,0,-1.953125,9.765625,0,0,0
4562,0.015625,-0.890625,0.3125,-1.953125,-1.953125,9.765625,0,0,0
4563,-0.03125,-0.875,0.34375,0,-7.8125,11.71875,0,0,0
4564,-0.0625,-0.859375,0.328125,-3.90625,-7.8125,11.71875,0,0,0
4565,-0.0625,-0.890625,0.359375,-5.859375,-3.90625,9.765625,0,0,0
4566,-0.125,-0.890625,0.375,-7.8125,-5.859375,9.765625,0,0,0
4567,-0.234375,-0.875,0.390625,-5.859375,1.953125,3.90625,0,0,0
4568,-0.21875,-0.90625,0.328125,5.859375,-7.8125,0,0,0,0
4569,-0.21875,-0.859375,0.34375,5.859375,-5.859375,0,0,0,0
4570,-0.265625,-0.796875,0.34375,5.859375,-5.859375,-1.953125,0,0,0
4571,-0.1875,-0.78125,0.390625,3.90625,-1.953125,0,0,0,0
4572,-0.125,-0.78125,0.40625,3.90625,1.953125,0,0,0,0
4573,-0.15625,-0.84375,0.390625,7.8125,-1.953125,0,0,0,0
4574,-0.09375,-0.890625,0.390625,11.71875,-3.90625,-3.90625,0,0,0
4575,-0.078125,-0.859375,0.375,13.671875,-3.90625,-7.8125,0,0,0
4576,-0.109375,-0.8125,0.34375,13.671875,-5.859375,-9.765625,0,0,0
4577,-0.046875,-0.8125,0.375,11.71875,-3.90625,-9.765625,0,0,0
4578,0.015625,-0.8125,0.5,3.90625,-7.8125,-5.859375,0,0,0
4579,0,-0.8125,0.5,1.953125,-5.859375,-5.859375,0,0,0
4580,0.0625,-0.8125,0.5,0,0,-5.859375,0,0,0
4581,0.125,-0.84375,0.546875,-3.90625,5.859375,-1.953125,0,0,0
4582,0.03125,-0.84375,0.5625,0,0,0,0,0,0
4583,0.140625,-0.859375,0.53125,0,-1.953125,0,0,0,0
4584,0.125,-0.890625,0.53125,1.953125,-3.90625,0,0,0,0
4585,0.109375,-0.875,0.515625,3.90625,-1.953125,0,0,0,0
4586,0.09375,-0.84375,0.53125,1.953125,-3.90625,1.953125,0,0,0
4587,0.09375,-0.828125,0.546875,1.953125,-3.90625,1.953125,0,0,0
4588,0.09375,-0.75,0.53125,0,-1.953125,3.90625,0,0,0
4589,0.140625,-0.78125,0.515625,-7.8125,0,11.71875,0,0,0
4590,0.125,-0.828125,0.546875,-7.8125,0,13.671875,0,0,0
4591,0.046875,-0.84375,0.5,-11.71875,0,15.625,0,0,0
4592,0,-0.90625,0.484375,-11.71875,3.90625,17.578125,0,0,0
4593,-0.109375,-0.859375,0.453125,-11.71875,9.765625,11.71875,0,0,0
4594,-0.21875,-0.8125,0.390625,-11.71875,5.859375,13.671875,0,0,0
4595,-0.15625,-0.84375,0.40625,-15.625,13.671875,11.71875,0,0,0
4596,-0.296875,-0.8125,0.390625,-17.578125,11.71875,7.8125,0,0,0
4597,-0.3125,-0.8125,0.390625,-15.625,19.53125,5.859375,0,0,0
4598,-0.328125,-0.828125,0.328125,-9.765625,13.671875,3.90625,0,0,0
4599,-0.359375,-0.84375,0.28125,-7.8125,11.71875,3.90625,0,0,0
4600,-0.359375,-0.875,0.296875,-7.8125,9.765625,5.859375,0,0,0
4601,-0.34375,-0.875,0.28125,-3.90625,7.8125,3.90625,0,0,0
4602,-0.359375,-0.828125,0.25,-3.90625,5.859375,3.90625,0,0,0
4603,-0.328125,-0.828125,0.25,-3.90625,9.765625,3.90625,0,0,0
4604,-0.3125,-0.890625,0.21875,-1.953125,5.859375,3.90625,0,0,0
4605,-0.328125,-0.875,0.171875,-1.953125,3.90625,1.953125,0,0,0
4606,-0.3125,-0.875,0.203125,-1.953125,7.8125,3.90625,0,0,0
4607,-0.328125,-0.875,0.171875,0,1.953125,1.953125,0,0,0
4608,-0.3125,-0.84375,0.171875,-1.953125,3.90625,1.953125,0,0,0
4609,-0.328125,-0.859375,0.1875,0,3.90625,1.953125,0,0,0
4610,-0.34375,-0.859375,0.171875,0,0,1.953125,0,0,0
4611,-0.328125,-0.84375,0.1875,0,1.953125,0,0,0,0
4612,-0.34375,-0.859375,0.1875,0,1.953125,0,0,0,0
4613,-0.328125,-0.875,0.15625,0,1.953125,0,0,0,0
4614,-0.359375,-0.875,0.15625,0,0,0,0,0,0
4615,-0.34375,-0.859375,0.140625,0,0,0,0,0,0
4616,-0.34375,-0.859375,0.140625,0,0,0,0,0,0
4617,-0.34375,-0.859375,0.125,0,0,0,0,0,0
4618,-0.328125,-0.875,0.15625,0,0,0,0,0,0
4619,-0.34375,-0.84375,0.15625,0,0,0,0,0,0
4620,-0.34375,-0.859375,0.15625,0,0,0,0,0,0
4621,-0.375,-0.859375,0.140625,0,-1.953125,0,0,0,0
4622,-0.3125,-0.875,0.15625,0,0,0,0,0,0
4623,-0.328125,-0.875,0.15625,0,0,0,0,0,0
4624,-0.328125,-0.84375,0.15625,0,0,0,0,0,0
4625,-0.3125,-0.875,0.15625,0,0,0,0,0,0
4626,-0.328125,-0.859375,0.15625,0,0,0,0,0,0
4627,-0.34375,-0.859375,0.15625,0,0,0,0,0,0
4628,-0.34375,-0.875,0.15625,0,-1.953125,0,0,0,0
4629,-0.34375,-0.859375,0.15625,0,0,0,0,0,0
4630,-0.328125,-0.875,0.15625,-1.953125,0,1.953125,0,0,0
4631,-0.359375,-0.875,0.171875,0,-1.953125,0,0,0,0
4632,-0.328125,-0.859375,0.15625,0,0,0,0,0,0
4633,-0.328125,-0.875,0.171875,0,1.953125,0,0,0,0
4634,-0.3125,-0.859375,0.171875,0,1.953125,0,0,0,0
4635,-0.328125,-0.859375,0.171875,0,0,0,0,0,0
4636,-0.359375,-0.859375,0.15625,0,0,0,0,0,0
4637,-0.40625,-0.84375,0.15625,1.953125,0,0,0,0,0
4638,-0.359375,-0.859375,0.125,0,-3.90625,0,0,0,0
4639,-0.3125,-0.875,0.140625,0,-5.859375,0,0,0,0
4640,-0.328125,-0.859375,0.1875,1.953125,-1.953125,0,0,0,0
4641,-0.34375,-0.859375,0.203125,1.953125,-5.859375,0,0,0,0
4642,-0.34375,-0.859375,0.15625,1.953125,-7.8125,0,0,0,0
4643,-0.3125,-0.875,0.203125,1.953125,-7.8125,0,0,0,0
4644,-0.34375,-0.84375,0.203125,0,-7.8125,0,0,0,0
4645,-0.3125,-0.859375,0.234375,1.953125,-7.8125,0,0,0,0
4646,-0.296875,-0.859375,0.25,1.953125,-5.859375,0,0,0,0
4647,-0.296875,-0.859375,0.25,0,-1.953125,0,0,0,0
4648,-0.296875,-0.859375,0.28125,1.953125,-3.90625,0,0,0,0
4649,-0.3125,-0.84375,0.265625,1.953125,-5.859375,0,0,0,0
4650,-0.296875,-0.84375,0.28125,1.953125,-3.90625,0,0,0,0
4651,-0.296875,-0.84375,0.296875,1.953125,-3.90625,0,0,0,0
4652,-0.28125,-0.84375,0.265625,1.953125,-5.859375,0,0,0,0
4653,-0.28125,-0.84375,0.296875,1.953125,-5.859375,0,0,0,0
4654,-0.28125,-0.8125,0.3125,0,-5.859375,0,0,0,0
4655,-0.28125,-0.84375,0.328125,0,-5.859375,0,0,0,0
4656,-0.25,-0.859375,0.359375,1.953125,-3.90625,0,0,0,0
4657,-0.234375,-0.859375,0.34375,0,-3.90625,0,0,0,0
4658,-0.234375,-0.875,0.375,0,-1.953125,0,0,0,0
4659,-0.25,-0.84375,0.359375,0,0,0,0,0,0
4660,-0.25,-0.859375,0.359375,0,-1.953125,0,0,0,0
4661,-0.234375,-0.859375,0.359375,0,0,0,0,0,0
4662,-0.234375,-0.859375,0.359375,0,0,0,0,0,0
4663,-0.234375,-0.84375,0.359375,0,0,0,0,0,0
4664,-0.234375,-0.828125,0.359375,0,0,0,0,0,0
4665,-0.234375,-0.84375,0.359375,0,0,0,0,0,0
4666,-0.234375,-0.84375,0.359375,0,0,0,0,0,0
4667,-0.234375,-0.828125,0.34375,0,0,0,0,0,0
4668,-0.234375,-0.84375,0.375,0,0,0,0,0,0
4669,-0.25,-0.828125,0.359375,0,0,0,0,0,0
4670,-0.25,-0.84375,0.359375,0,-1.953125,0,0,0,0
4671,-0.25,-0.84375,0.375,0,-1.953125,0,0,0,0
4672,-0.234375,-0.859375,0.375,0,-1.953125,0,0,0,0
4673,-0.234375,-0.859375,0.375,0,0,0,0,0,0
4674,-0.21875,-0.84375,0.375,1.953125,-1.953125,0,0,0,0
4675,-0.234375,-0.84375,0.375,1.953125,-1.953125,0,0,0,0
4676,-0.203125,-0.84375,0.390625,0,-1.953125,0,0,0,0
4677,-0.21875,-0.828125,0.390625,0,-1.953125,0,0,0,0
4678,-0.203125,-0.828125,0.390625,0,-1.953125,0,0,0,0
4679,-0.1875,-0.84375,0.40625,0,-1.953125,0,0,0,0
4680,-0.203125,-0.828125,0.40625,0,-1.953125,0,0,0,0
4681,-0.1875,-0.84375,0.40625,0,-1.953125,0,0,0,0
4682,-0.1875,-0.84375,0.40625,1.953125,-1.953125,0,0,0,0
4683,-0.171875,-0.84375,0.40625,1.953125,-1.953125,0,0,0,0
4684,-0.171875,-0.84375,0.421875,1.953125,-1.953125,0,0,0,0
4685,-0.171875,-0.84375,0.421875,3.90625,-3.90625,-1.953125,0,0,0
4686,-0.171875,-0.828125,0.40625,3.90625,-3.90625,0,0,0,0
4687,-0.15625,-0.84375,0.4375,3.90625,-3.90625,0,0,0,0
4688,-0.15625,-0.84375,0.4375,3.90625,-3.90625,0,0,0,0
4689,-0.15625,-0.828125,0.453125,7.8125,-5.859375,0,0,0,0
4690,-0.15625,-0.8125,0.4375,7.8125,-7.8125,0,0,0,0
4691,-0.125,-0.796875,0.515625,7.8125,-9.765625,0,0,0,0
4692,-0.109375,-0.796875,0.515625,7.8125,-11.71875,0,0,0,0
4693,-0.109375,-0.796875,0.515625,5.859375,-11.71875,0,0,0,0
4694,-0.078125,-0.765625,0.53125,1.953125,-11.71875,0,0,0,0
4695,-0.0625,-0.765625,0.578125,0,-9.765625,0,0,0,0
4696,-0.046875,-0.765625,0.578125,0,-9.765625,0,0,0,0
4697,-0.03125,-0.765625,0.59375,0,-7.8125,0,0,0,0
4698,-0.015625,-0.78125,0.609375,0,-5.859375,0,0,0,0
4699,0,-0.796875,0.625,0,-1.953125,0,0,0,0
4700,0,-0.765625,0.59375,0,1.953125,0,0,0,0
4701,-0.015625,-0.765625,0.59375,0,1.953125,0,0,0,0
4702,-0.015625,-0.78125,0.578125,0,0,0,0,0,0
4703,-0.015625,-0.78125,0.578125,1.953125,1.953125,0,0,0,0
4704,-0.015625,-0.78125,0.578125,0,1.953125,0,0,0,0
4705,-0.03125,-0.765625,0.5625,0,0,0,0,0,0
4706,-0.03125,-0.765625,0.5625,0,1.953125,0,0,0,0
4707,-0.03125,-0.78125,0.5625,0,0,0,0,0,0
4708,-0.015625,-0.765625,0.5625,0,0,0,0,0,0
4709,-0.015625,-0.78125,0.5625,0,0,-1.953125,0,0,0
4710,-0.015625,-0.78125,0.5625,0,0,-1.953125,0,0,0
4711,-0.015625,-0.78125,0.578125,0,0,-1.953125,0,0,0
4712,-0.015625,-0.78125,0.59375,0,0,-1.953125,0,0,0
4713,-0.015625,-0.796875,0.59375,0,1.953125,-1.953125,0,0,0
4714,0,-0.796875,0.609375,0,3.90625,-1.953125,0,0,0
4715,0,-0.78125,0.5625,3.90625,3.90625,-1.953125,0,0,0
4716,0,-0.765625,0.578125,1.953125,5.859375,-1.953125,0,0,0
4717,-0.03125,-0.75,0.5625,0,0,0,0,0,0
4718,-0.015625,-0.78125,0.59375,0,0,-1.953125,0,0,0
4719,-0.03125,-0.75,0.59375,0,0,0,0,0,0
4720,-0.015625,-0.75,0.59375,0,0,0,0,0,0
4721,0,-0.75,0.578125,0,-1.953125,0,0,0,0
4722,0,-0.765625,0.609375,0,0,0,0,0,0
4723,0,-0.765625,0.578125,0,-1.953125,0,0,0,0
4724,0,-0.765625,0.609375,0,-3.90625,0,0,0,0
4725,0.015625,-0.765625,0.59375,0,-1.953125,0,0,0,0
