motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
"Free hand - 10 steps - low,normal,quiet,high",1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
2070,0.90092206,-0.24096078,-0.19873886,41.540657,3.0634873,56.757397,0,0,0
2071,0.9121487,-0.21704316,-0.20801303,43.30595,2.0895312,54.9921,0,0,0
2072,0.9141012,-0.20386407,-0.20508435,43.00159,1.0547031,52.55721,0,0,0
2073,0.9233753,-0.19483395,-0.20337597,40.50583,0.1416193,49.939705,0,0,0
2074,0.9243516,-0.19092904,-0.20801303,36.853493,-0.46710324,46.835217,0,0,0
2075,0.9280125,-0.18800035,-0.21142985,32.16633,-1.136698,42.939392,0,0,0
2076,0.92313135,-0.18287514,-0.20776898,26.444338,-1.9889095,38.617466,0,0,0
2077,0.9253278,-0.17872618,-0.21094175,20.478857,-3.1454823,34.295536,0,0,0
2078,0.91629773,-0.17482126,-0.19190527,13.8437805,-3.815077,29.669245,0,0,0
2079,0.9065353,-0.17579748,-0.19581018,7.208705,-4.6672883,24.921206,0,0,0
2080,0.88603455,-0.18531571,-0.18019052,0.8171187,-5.6412444,20.477531,0,0,0
2081,0.8616289,-0.18848845,-0.17677371,-4.7831283,-7.2847953,16.216475,0,0,0
2082,0.84381264,-0.1928815,-0.1648149,-9.8355255,-9.476196,12.138034,0,0,0
2083,0.8360028,-0.19556612,-0.14797495,-14.461817,-11.971959,8.363955,0,0,0
2084,0.8240441,-0.20557246,-0.13845672,-18.60113,-14.467721,4.6507463,0,0,0
2085,0.82160354,-0.21387042,-0.12991473,-21.279509,-17.450462,0.9984114,0,0,0
2086,0.8240441,-0.21753128,-0.12234895,-23.77527,-19.276628,-2.2278178,0,0,0
2087,0.82306784,-0.22338864,-0.105997115,-24.68723,-20.798786,-5.332653,0,0,0
2088,0.82013917,-0.22802573,-0.09428237,-24.565483,-21.711868,-8.619755,0,0,0
2089,0.81379366,-0.2338831,-0.08769282,-23.713274,-23.11193,-11.906857,0,0,0
2090,0.8167224,-0.24462163,-0.068900414,-22.495829,-24.329376,-15.254829,0,0,0
2091,0.8118412,-0.24218106,-0.05865001,-20.608788,-25.607693,-18.420187,0,0,0
2092,0.81428176,-0.24120483,-0.04693526,-18.721748,-26.58165,-21.768162,0,0,0
2093,0.82233566,-0.23998454,-0.038393255,-17.260813,-27.616478,-25.23788,0,0,0
2094,0.8284371,-0.23656775,-0.027166624,-15.982496,-28.712177,-28.646725,0,0,0
2095,0.8430805,-0.23925237,-0.019356789,-15.556392,-29.199158,-32.54255,0,0,0
2096,0.8574799,-0.23656775,-0.0008084396,-15.434647,-29.929625,-36.742733,0,0,0
2097,0.87431985,-0.23193064,0.01700774,-16.104242,-30.416601,-41.125534,0,0,0
2098,0.8972612,-0.2304663,0.029210601,-16.83471,-30.903582,-45.873573,0,0,0
2099,0.9197145,-0.23485935,0.02847843,-17.504303,-31.45143,-50.986843,0,0,0
2100,0.9599839,-0.24950278,0.042145636,-20.42617,-30.051367,-61.70036,0,0,0
2101,0.96999025,-0.25877693,0.049467355,-22.191467,-28.2252,-67.11799,0,0,0
2102,0.9697463,-0.24388947,0.05874153,-27.304735,-24.633738,-77.222786,0,0,0
2103,0.9741393,-0.2487706,0.0680157,-30.8962,-23.781527,-82.03169,0,0,0
2104,1.0351535,-0.2858673,0.08632,-40.087906,-22.624954,-95.30185,0,0,0
2105,1.0529697,-0.30148697,0.079242334,-40.514015,-20.737913,-99.50202,0,0,0
2106,1.0685894,-0.31320173,0.07680177,-39.2357,-19.216106,-103.154366,0,0,0
2107,1.0990965,-0.34004802,0.054836612,-34.12243,-14.955049,-110.215546,0,0,0
2108,1.105442,-0.37641254,0.067527585,-22.313211,-9.050441,-116.36365,0,0,0
2109,1.1088588,-0.3932525,0.08095074,-18.782621,-8.685207,-116.78975,0,0,0
2110,1.110079,-0.40301478,0.08607594,-15.008541,-8.259101,-116.42452,0,0,0
2111,1.1078826,-0.4096043,0.08924869,-11.051845,-7.467762,-115.08533,0,0,0
2112,1.1081266,-0.40813997,0.069724105,-7.0342755,-6.676423,-112.34608,0,0,0
2113,1.1259428,-0.40667564,0.06655136,-3.5645573,-7.163401,-109.30246,0,0,0
2114,1.2731093,-0.44133177,0.052151985,6.053259,-6.3111897,-98.16284,0,0,0
2115,1.2523645,-0.4354744,0.04629461,7.635937,2.3326705,-93.353935,0,0,0
2116,1.1854929,-0.42717648,0.025061628,6.2967477,10.428679,-87.63194,0,0,0
2117,1.17329,-0.38422236,-0.02204142,-5.086364,6.2893667,-74.90964,0,0,0
2118,1.2335721,-0.386907,-0.011546958,-13.121501,3.3066263,-68.27456,0,0,0
2119,1.2738416,-0.40081826,-0.0047133556,-22.5567,6.8372173,-61.882973,0,0,0
2120,1.1925704,-0.4147295,-0.0044692983,-38.809593,20.046495,-50.317245,0,0,0
2121,1.1244785,-0.41375327,-0.01057073,-44.653328,22.05528,-44.47351,0,0,0
2122,1.0785958,-0.42351562,-0.014963761,-49.157875,20.898708,-38.751522,0,0,0
2123,1.0341773,-0.4303492,-0.018624619,-52.810207,20.655218,-32.786037,0,0,0
2124,0.9892708,-0.44206396,-0.009350443,-55.00161,22.298769,-26.759686,0,0,0
2125,0.9321614,-0.44548073,0.0050489344,-55.42772,24.490171,-20.550716,0,0,0
2126,0.88090944,-0.44181988,-0.003004955,-54.454643,25.4644,-13.428389,0,0,0
2127,0.8352707,-0.43815905,0.0028524192,-51.83714,25.342655,-6.4280796,0,0,0
2128,0.8115971,-0.44108772,0.012370652,-48.67178,23.333872,0.26786834,0,0,0
2129,0.8547953,-0.4344982,0.008709793,-34.427673,21.507704,19.686117,0,0,0
2130,0.86846244,-0.41106865,0.0038286482,-31.201445,23.759977,25.40811,0,0,0
2131,0.8853024,-0.37372792,-0.003249012,-31.505802,25.342655,31.617079,0,0,0
2132,0.8972612,-0.3510306,-0.013011302,-35.15814,27.89929,37.947796,0,0,0
2133,0.91654176,-0.32760108,-0.017892446,-51.41103,32.099476,50.30486,0,0,0
2134,0.91385704,-0.322964,-0.027898794,-61.394077,34.35175,57.426914,0,0,0
2135,0.91068435,-0.32052344,-0.034244284,-70.64666,36.23879,64.001114,0,0,0
2136,0.9028745,-0.3173507,-0.051084235,-79.473145,37.03013,70.63619,0,0,0
2137,0.90263045,-0.32052344,-0.057917837,-87.32566,37.03013,76.90604,0,0,0
2138,0.89311224,-0.31710663,-0.06035841,-92.92591,36.664894,82.567154,0,0,0
2139,0.8840821,-0.32686892,-0.06548361,-96.69999,35.021343,87.61955,0,0,0
2140,0.8801772,-0.32174373,-0.07622213,-99.074005,32.403835,92.30672,0,0,0
2141,0.89164793,-0.32564864,-0.07426967,-99.62186,29.055864,96.080795,0,0,0
2142,0.9638888,-0.33175007,-0.07304938,-94.447716,18.524963,99.85487,0,0,0
2143,1.0056226,-0.34053615,-0.0872047,-88.23875,13.8378,101.376686,0,0,0
2144,1.0468683,-0.33809558,-0.10526495,-80.56884,11.098548,101.68104,0,0,0
2145,1.0890902,-0.33248222,-0.106241174,-61.881058,7.62883,99.85487,0,0,0
2146,1.0844531,-0.33394656,-0.097943224,-51.41103,5.2548122,99.00266,0,0,0
2147,1.0759112,-0.33199412,-0.08134733,-41.001873,1.9677109,98.08958,0,0,0
2148,1.0663929,-0.31344578,-0.057429723,-31.566677,-2.0498579,97.6026,0,0,0
2149,1.062976,-0.30099884,-0.0483996,-22.801073,-7.041383,97.6026,0,0,0
2150,1.0563866,-0.3007548,-0.036928914,-15.252912,-12.215524,96.62865,0,0,0
2151,1.0573628,-0.30392754,-0.047423374,-6.8525414,-16.11135,95.53294,0,0,0
2152,1.0497969,-0.30661216,-0.040345713,1.6695737,-18.181005,93.82852,0,0,0
2153,1.0270997,-0.29880235,-0.024237936,10.678667,-19.215832,91.21101,0,0,0
2154,0.92459565,-0.30441564,0.022865115,42.94096,-24.633463,80.61924,0,0,0
2155,0.9023864,-0.29855826,0.029454658,54.2632,-27.616205,76.41905,0,0,0
2156,0.89018357,-0.28147426,0.037508547,64.97672,-29.990223,72.27975,0,0,0
2157,0.85211056,-0.23803209,0.069235995,86.46462,-32.12075,57.426914,0,0,0
2158,0.84893787,-0.23559152,0.077778,90.05608,-32.485985,51.94841,0,0,0
2159,0.84698546,-0.22607328,0.078754224,92.24748,-32.729473,46.104675,0,0,0
2160,0.8460092,-0.21460259,0.083879426,89.56911,-31.938133,33.50412,0,0,0
2161,0.85162246,-0.20996551,0.08241508,85.24718,-31.207666,26.990786,0,0,0
2162,0.8533309,-0.20972146,0.0880284,79.34257,-30.355457,20.781818,0,0,0
2163,0.84991413,-0.21557882,0.087296225,72.22051,-29.929348,14.938082,0,0,0
2164,0.85137844,-0.22338864,0.10023126,57.306812,-28.529287,5.3202653,0,0,0
2165,0.8601645,-0.31027305,0.08583188,43.06246,-29.137936,-6.61062,0,0,0
2166,0.866266,-0.33028573,0.08241508,43.184204,-28.650955,-10.445572,0,0,0
2167,0.8648015,-0.33638716,0.0829032,44.766884,-27.737873,-13.854419,0,0,0
2168,0.85870016,-0.331506,0.08363537,46.349564,-27.068277,-17.324137,0,0,0
2169,0.8525987,-0.33711934,0.07973045,47.56701,-27.190023,-20.428621,0,0,0
2170,0.85015815,-0.34712568,0.077778,48.601837,-27.737873,-23.289618,0,0,0
2171,0.85089034,-0.36103696,0.06581919,49.21056,-28.346594,-25.23753,0,0,0
2172,0.85113436,-0.3625013,0.0680157,49.027943,-28.833572,-27.185442,0,0,0
2173,0.85137844,-0.36860272,0.06093804,48.114857,-28.46834,-29.01161,0,0,0
2174,0.8472294,-0.37397197,0.053616326,46.288692,-28.163979,-30.594288,0,0,0
2175,0.8467413,-0.37836498,0.05630096,43.610313,-28.285723,-32.116093,0,0,0
2176,0.8455211,-0.39032382,0.047514893,41.053677,-28.71183,-33.577026,0,0,0
2177,0.8525987,-0.433766,0.04629461,36.610004,-29.381426,-37.655468,0,0,0
2178,0.84991413,-0.43767092,0.04702678,37.218727,-29.624912,-38.203316,0,0,0
2179,0.84747356,-0.44523668,0.037752606,38.740532,-30.051016,-38.568554,0,0,0
2180,0.85113436,-0.45329058,0.037020434,40.323208,-30.781483,-39.1164,0,0,0
2181,0.85992044,-0.45939198,0.039461005,42.636356,-31.572826,-39.664253,0,0,0
2182,0.862361,-0.46476126,0.047514893,47.62788,-31.816313,-40.69908,0,0,0
2183,0.86504567,-0.4684221,0.033603635,49.941025,-31.99893,-41.307804,0,0,0
2184,0.8804213,-0.4750117,0.050931696,58.40227,-34.677307,-42.707867,0,0,0
2185,0.8874989,-0.4733033,0.061426155,61.38501,-34.799053,-42.768738,0,0,0
2186,0.8904276,-0.47427952,0.052884154,63.698154,-34.799053,-42.707867,0,0,0
2187,0.8955528,-0.4657375,0.046538666,65.64607,-35.46865,-42.28176,0,0,0
2188,0.9018983,-0.46720183,0.051907927,67.107,-35.83388,-41.551292,0,0,0
2189,0.91580963,-0.46256474,0.050443582,68.32445,-35.83388,-40.759956,0,0,0
2190,0.9206908,-0.45963606,0.045806497,69.60276,-35.529522,-39.90774,0,0,0
2191,0.9287446,-0.46061227,0.048247065,71.0637,-35.407776,-38.872913,0,0,0
2192,0.9428999,-0.46085635,0.03628826,72.70725,-35.529522,-37.71634,0,0,0
2193,0.97731197,-0.44840944,0.024573514,74.959526,-36.199116,-35.28145,0,0,0
2194,1.0004975,-0.44767725,0.013590938,76.5422,-36.80784,-34.24662,0,0,0
2195,1.0258794,-0.44523668,0.010906308,77.94226,-37.477432,-33.211792,0,0,0
2196,1.0441837,-0.44767725,-0.0008084396,80.13366,-36.686092,-32.176968,0,0,0
2197,1.041499,-0.44670102,-0.011546958,83.35989,-35.22516,-30.89865,0,0,0
2198,1.0261235,-0.4513381,-0.02741068,92.24724,-35.407776,-26.272358,0,0,0
2199,1.0275878,-0.45036188,-0.038149197,97.177895,-36.320858,-23.411362,0,0,0
2200,1.0039142,-0.4188785,-0.0466912,115.07433,-35.590393,-12.81959,0,0,0
2201,1.0039142,-0.41106865,-0.054501034,120.8572,-36.50348,-9.471616,0,0,0
2202,1.003182,-0.39691335,-0.058894064,125.970474,-37.35569,-6.4280033,0,0,0
2203,0.9821931,-0.3502984,-0.06743607,135.4073,-32.486412,-1.436996,0,0,0
2204,0.95266217,-0.34102425,-0.07939487,135.46817,-30.59937,0.14568251,0,0,0
2205,0.93289363,-0.3251605,-0.07890676,133.76375,-29.990648,2.0327222,0,0,0
2206,0.92313135,-0.3149101,-0.07329344,129.98967,-29.077564,3.9806345,0,0,0
2207,0.9214229,-0.30710027,-0.08647253,124.81553,-27.799248,6.050291,0,0,0
2208,0.9065353,-0.29538554,-0.08964528,112.03235,-23.964294,10.189604,0,0,0
2209,0.89579684,-0.29148063,-0.088424996,105.51902,-21.955511,11.954899,0,0,0
2210,0.88969547,-0.28952816,-0.091841795,99.31005,-19.885853,13.537578,0,0,0
2211,0.8882311,-0.29123658,-0.098431334,94.01417,-18.059687,14.572406,0,0,0
2212,0.8889632,-0.29123658,-0.10453277,89.50961,-16.111774,15.485491,0,0,0
2213,0.88505834,-0.29587364,-0.109413914,82.083206,-13.250778,16.642063,0,0,0
2214,0.88188565,-0.2995345,-0.12234895,79.40482,-11.668099,16.82468,0,0,0
2215,0.8857905,-0.28952816,-0.14992741,70.27399,-9.111465,17.92038,0,0,0
2216,0.9011661,-0.3024632,-0.16237433,67.77823,-9.415827,17.555147,0,0,0
2217,0.90946406,-0.30832055,-0.169452,65.95206,-9.841932,17.250784,0,0,0
2218,0.93704253,-0.32149968,-0.18604788,65.34333,-8.807104,15.059384,0,0,0
2219,0.96340066,-0.32711297,-0.20728086,67.89997,-8.076637,12.137516,0,0,0
2220,0.9712106,-0.32906544,-0.20557246,69.30003,-8.2592535,10.372221,0,0,0
2221,0.98707426,-0.3332144,-0.23583558,70.152245,-8.198381,7.5112247,0,0,0
2222,0.9907352,-0.3412683,-0.23729992,69.23916,-8.928849,7.450353,0,0,0
2223,0.9907352,-0.3395599,-0.25511608,67.47386,-9.902804,7.9982033,0,0,0
2224,0.9897589,-0.34273264,-0.25853288,65.46508,-10.085422,8.667798,0,0,0
2225,0.9372866,-0.34956625,-0.2578007,62.17798,-14.468224,12.320132,0,0,0
2226,0.91385704,-0.34736973,-0.25316364,63.15193,-16.598753,13.415833,0,0,0
2227,0.91068435,-0.3544474,-0.2526755,66.012924,-19.459747,14.1463,0,0,0
2228,0.883594,-0.35566768,-0.24608597,78.7961,-29.138435,14.937639,0,0,0
2229,0.89286816,-0.3451732,-0.24974683,91.031425,-34.37345,12.137516,0,0,0
2230,0.92410755,-0.3251605,-0.23534746,105.21466,-39.73021,6.537269,0,0,0
2231,0.93484604,-0.3161304,-0.23315093,107.22344,-40.09544,4.5284843,0,0,0
2232,0.92776835,-0.31368983,-0.2304663,108.13653,-40.82591,2.2762113,0,0,0
2233,0.9297208,-0.3151542,-0.22143619,107.95391,-40.947655,-0.15867874,0,0,0
2234,0.9326495,-0.32223183,-0.21777533,107.71042,-41.61725,-2.1065907,0,0,0
2235,0.93435794,-0.32784516,-0.2128942,107.40607,-42.286842,-3.7501416,0,0,0
2236,0.93704253,-0.33467877,-0.20459624,107.1017,-42.22597,-5.3936925,0,0,0
2237,0.943144,-0.32882136,-0.19800669,107.52705,-41.860508,-6.4891496,0,0,0
2238,0.94216776,-0.33858368,-0.19361366,108.19664,-41.190914,-7.4022336,0,0,0
2239,0.9472929,-0.33589906,-0.19532207,108.257515,-40.399574,-7.7065945,0,0,0
2240,0.9490014,-0.34004802,-0.19068499,107.52705,-39.547363,-7.4022336,0,0,0
2241,0.9487573,-0.33199412,-0.18580383,104.666046,-37.112473,-6.4282775,0,0,0
2242,0.9492454,-0.32882136,-0.18946469,102.23116,-35.773285,-5.5760655,0,0,0
2243,0.95168597,-0.3285773,-0.19044091,99.85714,-35.225433,-4.4194927,0,0,0
2244,0.9572993,-0.32564864,-0.17604154,97.42225,-34.61671,-3.5064092,0,0,0
2245,0.96291256,-0.33419064,-0.18409543,95.23085,-33.642754,-2.4107087,0,0,0
2246,0.9643769,-0.3293095,-0.17604154,90.117584,-30.78176,0.38941503,0,0,0
2247,0.96950215,-0.32394025,-0.17872618,88.59577,-30.112164,1.3024988,0,0,0
2248,0.9775561,-0.32198778,-0.18336326,86.76961,-29.50344,2.276455,0,0,0
2249,0.9836575,-0.3258927,-0.1797024,84.943436,-28.468615,3.1895387,0,0,0
2250,0.98609805,-0.31808287,-0.18019052,82.50855,-27.31204,4.1634946,0,0,0
2251,0.98609805,-0.30783245,-0.17457719,77.63877,-25.242384,6.415768,0,0,0
2252,0.9804848,-0.3036835,-0.18116675,74.7169,-24.085812,7.450597,0,0,0
2253,0.98438966,-0.30490378,-0.17774993,71.673294,-23.355345,8.607169,0,0,0
2254,0.98658615,-0.30173102,-0.16847578,68.690544,-22.746622,9.641997,0,0,0
2255,0.981461,-0.29245687,-0.1733569,63.455532,-21.407433,11.34642,0,0,0
2256,0.97975254,-0.29709393,-0.16847578,61.50762,-20.981327,12.076888,0,0,0
2257,0.97609174,-0.29684988,-0.16969606,59.8032,-20.920454,12.807355,0,0,0
2258,0.97657984,-0.29343307,-0.15700509,58.46401,-20.372604,13.355205,0,0,0
2259,0.96950215,-0.28952816,-0.16164216,56.881332,-19.824753,13.781311,0,0,0
2260,0.9704784,-0.28635544,-0.15846942,55.48127,-19.39865,14.268289,0,0,0
2261,0.9707225,-0.28147426,-0.15846942,53.95946,-18.972542,14.572649,0,0,0
2262,0.9702344,-0.2829386,-0.14455816,52.01155,-18.546436,14.937882,0,0,0
2263,0.9609601,-0.2670749,-0.14675467,41.96763,-16.050674,15.1205,0,0,0
2264,0.95876366,-0.26439026,-0.13113502,39.28925,-16.111546,14.816139,0,0,0
2265,0.96291256,-0.2700036,-0.13796861,36.489124,-15.746312,14.450906,0,0,0
2266,0.9543706,-0.26439026,-0.11990838,34.11511,-15.624567,14.085671,0,0,0
2267,0.94582856,-0.27073577,-0.11990838,32.836792,-15.320208,13.355205,0,0,0
2268,0.9404593,-0.27073577,-0.10990203,31.984581,-15.624567,12.68561,0,0,0
2269,0.9382629,-0.27366444,-0.10453277,31.4976,-16.172419,11.772526,0,0,0
2270,0.93509007,-0.27634907,-0.10184814,31.74109,-15.9898,10.79857,0,0,0
2271,0.93338174,-0.26805112,-0.092085846,32.106323,-16.050674,9.824614,0,0,0
2272,1.0280759,-0.2597532,-0.097943224,31.923706,-17.146374,2.0938382,0,0,0
2273,1.0346655,-0.26853925,-0.09257396,30.401901,-15.259334,-0.7671578,0,0,0
2274,0.95193005,-0.26170564,-0.07256127,26.445206,-7.9546638,-6.0630436,0,0,0
2275,0.8874989,-0.25121117,-0.06450738,24.742165,-6.85939,-8.133126,0,0,0
2276,0.8550393,-0.25121117,-0.05474509,23.646465,-10.38998,-9.83755,0,0,0
2277,0.86187285,-0.27171198,-0.041566,22.855127,-16.477205,-10.568017,0,0,0
2278,0.8914038,-0.29148063,-0.018136505,22.855127,-21.103497,-11.237611,0,0,0
2279,0.9143452,-0.30002263,-0.012035073,24.86391,-21.590475,-12.5768,0,0,0
2280,0.91580963,-0.29977855,-0.007153928,28.942354,-20.007795,-14.707331,0,0,0
2281,0.90214235,-0.29880235,0.0013880755,33.81213,-19.459946,-16.898731,0,0,0
2282,0.91629773,-0.31857097,0.03824072,58.708885,-21.407858,-27.12527,0,0,0
2283,0.9665735,-0.3024632,0.059229642,72.22253,-19.58169,-34.490814,0,0,0
2284,0.98707426,-0.29684988,0.055080667,72.0399,-16.842438,-36.316982,0,0,0
2285,0.9970806,-0.29172468,0.05239604,70.03113,-12.946615,-37.16919,0,0,0
2286,0.99464005,-0.28220645,0.03799666,66.62228,-9.29428,-37.41268,0,0,0
2287,0.9795085,-0.2817183,0.03824072,53.352123,-3.8766494,-36.377853,0,0,0
2288,0.9736512,-0.28952816,0.051907927,45.560474,-1.867865,-34.612556,0,0,0
2289,0.9131249,-0.36006072,0.057277188,28.272757,3.0019152,-22.194616,0,0,0
2290,0.8889632,-0.36957893,0.058985587,34.5426,2.5149372,-15.133435,0,0,0
2291,0.89311224,-0.3676265,0.05581284,39.65587,1.4801089,-11.663717,0,0,0
2292,0.94070345,-0.36274534,0.048247065,49.69979,-0.041697495,-5.454747,0,0,0
2293,0.9721868,-0.35566768,0.04971141,52.926018,0.20179152,-2.4111347,0,0,0
2294,0.99781275,-0.34395292,0.04800301,53.960846,1.5409812,0.5107334,0,0,0
2295,1.0124562,-0.33028573,0.04971141,53.10864,3.3062766,3.3717294,0,0,0
2296,1.0178255,-0.31344578,0.02140077,45.012627,7.080356,9.824188,0,0,0
2297,1.0214864,-0.31417796,0.018960197,39.594997,7.99344,13.841757,0,0,0
2298,1.0183136,-0.3280892,-0.003004955,28.029268,10.002224,26.807547,0,0,0
2299,1.0129443,-0.32613674,-0.008618272,26.811823,10.245713,31.190348,0,0,0
2300,0.95144194,-0.30514783,-0.023993878,27.664034,8.236928,46.10405,0,0,0
2301,0.93704253,-0.30148697,-0.03009531,28.57712,5.7411666,48.843304,0,0,0
2302,0.930697,-0.2944093,-0.02643445,30.098925,3.0627875,51.15645,0,0,0
2303,0.92361945,-0.29074845,-0.029363137,31.681602,0.6278973,52.86087,0,0,0
2304,0.9155655,-0.28855196,-0.02130925,34.116493,-1.5635037,53.834827,0,0,0
2305,0.9065353,-0.27927774,-0.017160276,39.108017,-5.641945,54.38268,0,0,0
2306,0.900678,-0.2692714,-0.017892446,41.238544,-8.076835,53.773956,0,0,0
2307,0.89945775,-0.26243782,-0.022529533,42.699604,-10.511755,52.860825,0,0,0
2308,0.90092206,-0.25413984,-0.02204142,43.67356,-12.094434,51.09553,0,0,0
2309,0.90043396,-0.24730626,-0.02130925,43.856174,-14.103218,46.59098,0,0,0
2310,0.90092206,-0.2414489,-0.017160276,43.55181,-14.772814,43.72999,0,0,0
2311,0.90360665,-0.24266918,-0.010326672,43.308327,-15.746769,40.686375,0,0,0
2312,0.89579684,-0.2414489,-0.011791016,43.064835,-16.416365,37.399273,0,0,0
2313,0.8899395,-0.24315728,-0.010814787,43.064835,-16.842468,33.868683,0,0,0
2314,0.883594,-0.23949644,-0.012767244,43.18658,-17.63381,30.277218,0,0,0
2315,0.87309957,-0.24022861,-0.00520147,43.247456,-18.546892,26.8075,0,0,0
2316,0.8691947,-0.24291323,-0.010082616,43.612686,-20.007826,22.911676,0,0,0
2317,0.8677303,-0.24266918,-0.001052497,43.734432,-21.103527,19.685448,0,0,0
2318,0.8704149,-0.24608597,-0.0066658137,44.160538,-22.138355,16.459217,0,0,0
2319,0.8687066,-0.24852654,0.0062692207,44.58664,-23.05144,13.29386,0,0,0
2320,0.8638253,-0.2470622,0.013834995,45.01275,-23.84278,10.250248,0,0,0
2321,0.8635813,-0.24730626,0.007489507,45.07362,-24.268885,7.32838,0,0,0
2322,0.866266,-0.24608597,0.01432311,44.951874,-25.121096,4.406512,0,0,0
2323,0.86895055,-0.250479,0.00993008,44.404026,-25.790691,1.7281328,0,0,0
2324,0.8733436,-0.25145522,0.00895385,43.795303,-26.09505,-0.889374,0,0,0
2325,0.8774926,-0.2516993,0.021156713,42.456112,-25.48633,-3.3851364,0,0,0
2326,0.8799332,-0.25438392,0.011882537,41.847393,-24.999352,-5.576537,0,0,0
2327,0.87822473,-0.26072943,0.019204253,40.873436,-24.816734,-7.707066,0,0,0
2328,0.8811534,-0.26439026,0.016763683,39.412502,-24.816734,-9.654979,0,0,0
2329,0.8872549,-0.26194972,0.012370652,38.07331,-24.755863,-11.542018,0,0,0
2330,0.8979934,-0.27976587,0.029454658,33.507893,-24.573246,-18.05535,0,0,0
2331,0.9028745,-0.27976587,0.036044206,32.290447,-24.634117,-19.577156,0,0,0
2332,0.91068435,-0.2743966,0.031407118,31.133873,-24.634117,-20.916346,0,0,0
2333,0.91995853,-0.28513515,0.027502201,29.246834,-24.268885,-23.655596,0,0,0
2334,0.93509007,-0.31002897,0.04897924,31.133873,-25.729818,-29.37759,0,0,0
2335,0.93362576,-0.31417796,0.04287781,32.35132,-26.277668,-30.047182,0,0,0
2336,0.93094116,-0.31979126,0.04360998,33.507893,-26.82552,-30.716776,0,0,0
2337,0.9202026,-0.32174373,0.06264645,36.003654,-27.738604,-31.751606,0,0,0
2338,0.9182502,-0.33077383,0.07948639,38.195053,-28.956049,-32.299458,0,0,0
2339,0.9136131,-0.33419064,0.07948639,39.16901,-28.956049,-32.786434,0,0,0
2340,0.9121487,-0.3366312,0.08217102,40.38646,-29.077791,-32.96905,0,0,0
2341,0.9143452,-0.33467877,0.08534377,40.812565,-29.138664,-33.090797,0,0,0
2342,0.9141012,-0.3361431,0.08485565,40.99518,-29.01692,-33.273415,0,0,0
2343,0.91800606,-0.33419064,0.0829032,40.751694,-28.46907,-33.090797,0,0,0
2344,0.91336894,-0.34004802,0.08632,40.264713,-27.312496,-32.664692,0,0,0
2345,0.9197145,-0.3481019,0.077778,39.290512,-25.91236,-31.142807,0,0,0
2346,0.9253278,-0.34395292,0.07948639,38.68179,-25.486254,-29.986235,0,0,0
2347,0.9419237,-0.3493222,0.054836612,38.194813,-25.060148,-28.707916,0,0,0
2348,0.9594958,-0.34736973,0.051663868,38.13394,-25.060148,-27.612217,0,0,0
2349,0.98634213,-0.35347116,0.041169405,38.62092,-25.547127,-26.760006,0,0,0
2350,1.0183136,-0.35615578,0.046538666,39.290512,-25.242765,-25.968666,0,0,0
2351,1.0358858,-0.36103696,0.030674946,40.507957,-24.451426,-25.48169,0,0,0
2352,1.0466243,-0.35957262,0.021644827,42.334126,-23.294853,-24.99471,0,0,0
2353,1.0544341,-0.35347116,0.005537049,44.221165,-22.44264,-24.44686,0,0,0
2354,1.0617558,-0.3505425,-0.007642043,45.37774,-22.44264,-23.838137,0,0,0
2355,1.0849413,-0.34663755,-0.018136505,46.290825,-24.02532,-23.412031,0,0,0
2356,1.1154485,-0.35957262,-0.013255359,47.934372,-25.303637,-22.742437,0,0,0
2357,1.1422948,-0.36542997,-0.013987531,48.847458,-24.755787,-22.377203,0,0,0
2358,1.1559619,-0.36396563,-0.020088963,50.18665,-22.868748,-21.646736,0,0,0
2359,1.0832329,-0.35810825,-0.040589772,50.0649,-12.094358,-11.602815,0,0,0
2360,1.0480887,-0.3549355,-0.045959033,46.047333,-10.085573,-6.428673,0,0,0
2361,1.0231948,-0.3588404,-0.051816404,41.17755,-9.111617,-0.5849367,0,0,0
2362,0.9734071,-0.34785783,-0.048155546,31.92497,-6.5549827,11.711259,0,0,0
2363,0.8884751,-0.32955354,-0.06182275,23.402855,-4.9723043,30.520782,0,0,0
2364,0.87871283,-0.33443472,-0.07304938,22.307154,-6.6767273,35.0862,0,0,0
2365,0.8796891,-0.335655,-0.06621578,22.733261,-7.8333,38.921154,0,0,0
2366,0.87871283,-0.33199412,-0.07573402,24.559427,-8.502894,41.295174,0,0,0
2367,0.87578416,-0.31979126,-0.0735375,26.446468,-8.442023,43.36483,0,0,0
2368,0.8682184,-0.30929682,-0.08500819,28.88136,-8.442023,44.825764,0,0,0
2369,0.8628491,-0.30539188,-0.094526425,31.316246,-8.746384,45.738846,0,0,0
2370,0.8660219,-0.3024632,-0.089157164,33.690266,-8.868129,45.982338,0,0,0
2371,0.87822473,-0.3036835,-0.09037745,36.85562,-9.111617,45.86059,0,0,0
2372,0.89335626,-0.2995345,-0.094526425,39.716618,-8.746384,45.31274,0,0,0
2373,0.91092837,-0.2817183,-0.09647888,41.481915,-7.9550443,44.21704,0,0,0
2374,0.9326495,-0.27073577,-0.10794957,42.577614,-7.102833,42.695236,0,0,0
